match_id,slug
12046038,round-of-32
12046039,round-of-32
12046057,round-of-32
12046058,round-of-32
12046061,round-of-32
12046062,round-of-32
12046067,round-of-32
12046070,round-of-32
12046073,round-of-32
12046076,round-of-32
12046078,round-of-32
12046081,round-of-32
12046126,round-of-32
12046127,round-of-32
12046128,round-of-32
12046129,round-of-32
12046130,round-of-32
12046137,round-of-32
12046138,round-of-32
12046139,round-of-32
12046140,round-of-32
12046245,round-of-32
12046247,round-of-32
12046248,round-of-32
12046252,round-of-32
12046273,round-of-32
12046274,round-of-32
12046275,round-of-32
12046276,round-of-32
12046277,round-of-32
12046278,round-of-32
12046279,round-of-32
12046280,round-of-32
12046281,round-of-32
12046283,round-of-32
12046284,round-of-32
12046285,round-of-32
12046286,round-of-32
12046288,round-of-32
12046289,round-of-32
12046290,round-of-32
12046366,round-of-32
12046367,round-of-32
12046368,round-of-32
12046369,round-of-32
12046370,round-of-32
12046371,round-of-32
12046372,round-of-32
12046373,round-of-32
12046374,round-of-32
12046380,round-of-32
12046381,round-of-32
12046390,round-of-32
12046394,round-of-32
12046396,round-of-32
12046398,round-of-32
12046406,round-of-32
12046412,round-of-32
12046481,round-of-32
12046490,round-of-32
12046491,round-of-32
12046492,round-of-32
12046493,round-of-32
12046512,round-of-32
12046514,round-of-32
12046516,round-of-32
12046519,round-of-32
12046521,round-of-32
12046536,round-of-32
12046537,round-of-32
12046538,round-of-32
12046540,round-of-32
12046543,round-of-32
12046573,round-of-32
12046576,round-of-32
12046577,round-of-32
12046578,round-of-32
12046579,round-of-32
12046580,round-of-32
12046582,round-of-32
12046583,round-of-32
12046772,round-of-32
12046784,round-of-32
12046789,round-of-32
12046791,round-of-32
12046848,round-of-32
12046850,round-of-32
12046852,round-of-32
12046863,round-of-32
12046871,round-of-32
12046872,round-of-32
12046874,round-of-32
12046875,round-of-32
12046876,round-of-32
12046877,round-of-32
12046878,round-of-32
12046879,round-of-32
12046881,round-of-32
12046882,round-of-32
12046883,round-of-32
12046884,round-of-32
12046885,round-of-32
12046890,round-of-32
12046891,round-of-32
12046892,round-of-32
12046893,round-of-32
12046895,round-of-32
12046896,round-of-32
12046903,round-of-32
12046920,round-of-32
12046922,round-of-32
12046923,round-of-32
12046924,round-of-32
12046927,round-of-32
12046929,round-of-32
12046931,round-of-32
12046933,round-of-32
12046938,round-of-32
12046940,round-of-32
12046943,round-of-32
12046945,round-of-32
12046946,round-of-32
12046949,round-of-32
12046950,round-of-32
12046952,round-of-32
12046953,round-of-32
12046956,round-of-32
12046964,round-of-32
12046966,round-of-32
12047499,round-of-32
12047771,round-of-32
12048606,round-of-32
12048607,round-of-32
12048608,round-of-32
12048609,round-of-32
12048610,round-of-32
12048611,round-of-32
12048612,round-of-32
12048613,round-of-32
12048614,round-of-32
12048615,round-of-32
12048616,round-of-32
12048617,round-of-32
12048618,round-of-32
12048707,round-of-32
12048709,round-of-32
12048710,round-of-32
12048711,round-of-32
12048712,round-of-32
12048713,round-of-32
12048714,round-of-32
12048717,round-of-32
12048792,round-of-32
12048793,round-of-32
12048794,round-of-32
12048795,round-of-32
12048796,round-of-32
12048797,round-of-32
12048799,round-of-32
12048803,round-of-32
12048804,round-of-32
12048806,round-of-32
12048807,round-of-32
12048833,round-of-32
12048834,round-of-32
12048835,round-of-32
12048836,round-of-32
12048837,round-of-32
12048838,round-of-32
12048839,round-of-32
12048841,round-of-32
12048842,round-of-32
12049021,round-of-16
12049058,round-of-32
12049059,round-of-32
12049060,round-of-32
12049061,round-of-32
12049062,round-of-32
12049063,round-of-32
12049064,round-of-32
12049065,round-of-32
12049066,round-of-32
12049096,round-of-16
12049189,round-of-32
12049245,round-of-16
12049299,round-of-32
12049335,round-of-16
12049357,round-of-16
12049489,round-of-16
12049492,round-of-16
12049512,round-of-32
12049514,round-of-32
12049517,round-of-32
12049518,round-of-32
12049540,round-of-16
12049819,round-of-32
12049895,round-of-32
12049904,round-of-32
12050625,round-of-32
12017962,round-of-16
12017966,round-of-16
12017968,round-of-16
12017975,round-of-16
12018498,round-of-16
12018499,round-of-16
12018509,round-of-16
12018510,round-of-16
12018529,round-of-16
12018531,round-of-16
12018534,round-of-16
12018536,round-of-16
12018543,round-of-16
12018577,round-of-16
12018578,round-of-16
12018579,round-of-16
12018581,round-of-16
12018582,round-of-16
12018583,round-of-16
12018584,round-of-16
12018585,round-of-16
12018621,round-of-16
12018622,round-of-16
12018625,round-of-16
12018628,round-of-16
12018629,round-of-16
12018630,round-of-16
12018631,round-of-16
12018634,round-of-16
12018644,round-of-16
12018646,round-of-16
12018649,round-of-16
