match_id,player_id,gender
12063569,353705,M
12063582,38674,M
12063583,49638,M
12063586,118058,F
12063587,353490,F
12063588,191442,M
12063589,394626,M
12063591,265627,M
12063593,189540,M
12063595,19957,F
12063596,168524,M
12063597,339450,M
12063602,210114,F
12063604,372309,F
12063606,234320,F
12063607,67743,F
12063609,371052,F
12063611,191637,F
12063613,299619,F
12063614,40142,F
12063615,55793,F
12063636,195248,M
12063637,309071,M
12063638,255448,M
12063639,261017,M
12063640,212809,M
12063758,197556,F
12063770,51223,F
12063811,252168,F
12063813,288576,F
12063875,207654,F
12063876,302539,F
12063928,105607,M
12063938,66002,M
12063940,53183,M
12063941,307391,M
12063946,400489,M
12064007,199509,F
12064008,236833,F
12064011,386231,F
12064013,213927,F
12064014,137932,F
12064017,67322,F
12064028,348853,M
12064029,71280,M
12064030,113905,M
12064031,298247,M
12064211,302587,M
12064212,452586,M
12064213,48225,M
12064214,401440,M
12064215,38180,M
12064216,397014,M
12064217,186264,M
12064409,373687,M
12064410,389551,M
12064411,135032,M
12064412,195372,M
12064413,207077,M
12064414,332537,M
12064415,215377,M
12064416,195953,M
12064417,215286,M
12064418,120958,M
12064419,133062,M
12064422,206574,M
12064504,92879,F
12064505,78785,F
12064506,220801,F
12064507,267045,F
12064508,200757,F
12064509,58423,F
12064510,52691,F
12064511,73500,F
12064512,51943,F
12064513,98733,F
12064514,287942,F
12064515,111879,F
12064516,298913,F
12064517,410068,F
12064518,275105,F
12064519,190208,F
12064881,230379,F
12064882,117948,F
12064883,52533,F
12064884,244423,F
12064885,196050,F
12064886,46625,F
12064887,306078,M
12064889,400523,M
12064904,296802,M
12064906,305655,M
12064907,48423,M
12064908,179262,M
12064910,164796,M
12064911,362564,M
12064912,152864,M
12064914,275466,M
12064920,201681,M
12064927,211014,F
12064929,82307,F
12064932,24412,M
12064933,462062,M
12064935,293868,F
12064936,420876,M
12064937,213076,M
12064938,136302,F
12064941,230306,M
12064942,453447,F
12064943,204330,M
12064945,105063,F
12064946,65992,M
12064948,63682,F
12064949,305235,F
12064951,349351,F
12064955,377987,F
12064958,327367,F
12064959,108709,M
12064960,315569,M
12064962,455715,F
12064963,197809,M
12064964,341952,M
12064965,211294,M
12064967,196922,M
12064969,403167,M
12064972,58207,F
12064973,20354,F
12064975,204529,M
12064978,381430,F
12064979,401399,F
12064980,102191,F
12064981,207365,F
12064983,246103,F
12064985,79315,F
12064986,341818,M
12064987,235930,M
12064988,315057,M
12064990,228155,M
12064995,417196,M
12064996,113979,M
12064999,234275,M
12065000,195182,F
12065001,354634,F
12065002,460490,F
12065003,50064,F
12065005,348987,F
12065006,339457,F
12065007,41404,F
12065008,91916,F
12065009,240797,M
12065010,101157,M
12065015,195975,F
12065018,119214,F
12065024,290206,F
12065025,50901,M
12065026,228670,M
12065027,54477,M
12065028,375088,F
12065029,217446,M
12065030,384240,M
12065031,199488,M
12065032,381917,M
12065110,72868,F
12065113,59984,M
12065147,205777,M
12065148,198699,M
12065149,295608,M
12065150,337897,M
12065151,355527,M
12065152,258900,M
12065153,181384,M
12065312,207065,F
12065696,148276,F
12065726,121178,M
12065893,342249,M
12065894,288465,M
12065896,377356,M
12065897,198725,M
12065898,369288,M
12065899,382361,M
12065900,298618,M
12065913,228123,F
12065914,407845,F
12065958,267148,F
12066014,326110,M
12066015,114885,M
12066016,213173,M
12066018,341148,M
12066019,191440,M
12066020,254264,M
12066021,290035,M
12066022,238867,M
12066120,387966,F
12066133,167294,M
12066134,208222,M
12066135,420914,M
12066136,227434,M
12066137,247858,M
12066138,228644,M
12066140,268807,M
12066148,380042,M
12066181,111149,F
12066182,335085,F
12066183,418799,F
12066184,158688,F
12066185,355542,F
12066186,329809,F
12066187,420894,F
12066188,154806,F
12066189,306076,F
12066190,106091,F
12066191,401988,F
12066192,469871,F
12066193,256098,F
12066194,411643,
12066195,264414,F
12066196,224115,F
12066276,207654,F
12066333,251835,M
12066339,377956,F
12066340,54171,F
12066341,200763,F
12066342,196520,F
12066343,353488,F
12066344,255461,F
12066345,193290,F
12066346,96237,F
12066500,118526,F
12066501,224128,F
12066502,19329,F
12066503,384184,F
12066504,300935,F
12066505,288612,F
12066506,134342,F
12066507,387966,F
12066509,67659,F
12066510,375088,F
12066511,391086,F
12066513,308404,F
12066514,96061,F
12066577,180948,M
12066746,48632,M
12066756,401472,F
12066757,64718,F
12066758,152054,F
12066759,455715,F
12066760,305030,F
12066761,58547,F
12066762,394471,F
12066785,215166,F
12066790,303908,M
12066809,197546,M
12066841,371932,F
12066843,137932,F
12067090,186312,F
12067108,212763,M
12067110,168420,M
12067111,89476,M
12067112,195372,M
12067131,199509,F
12067154,137990,F
12067156,220801,F
12067299,45139,F
12067405,221015,M
12067407,269909,M
12067408,300247,M
12067409,54975,M
12067410,210981,M
12067411,121606,M
12067446,298913,F
12067464,38180,M
12067467,256533,F
12067530,58423,F
12067531,275105,F
12067969,288611,F
12067979,110281,F
12068007,457169,F
12068012,258900,M
12068072,194206,F
12068073,204330,M
12068094,302567,M
12068103,217883,M
12068138,244423,F
12068165,191320,F
12068731,355527,M
12068756,50915,F
12068757,52533,F
12068799,198699,M
12068830,201681,M
12068864,362564,M
12069064,136302,F
12069069,329554,F
12069073,355096,M
12069074,246103,F
12069075,154806,F
12069079,245547,M
12069094,315569,M
12069098,288583,F
12069106,54171,F
12069117,265632,M
12069121,403167,M
12069140,300935,F
12069153,280837,F
12069154,196922,M
12069199,300293,M
12069209,152864,M
12069227,288465,M
12069254,106091,F
12069265,198223,M
12069267,405101,M
12069269,163094,M
12069271,201850,M
12069326,18597,F
12069327,233694,F
12069328,93589,M
12069329,273779,F
12069330,349351,F
12069331,268808,F
12069348,341952,M
12069384,353488,F
12069397,296802,M
12069398,327367,F
12069399,329816,M
12069400,145118,M
12069512,413296,M
12069513,420876,M
12069518,41404,F
12069537,51223,F
12069563,245109,M
12069579,111149,F
12069622,333004,M
12069628,138712,M
12069643,200763,F
12069696,448232,F
12069698,202557,M
12069699,290206,F
12069700,191440,M
12069708,135786,M
12069780,193290,F
12069781,460490,F
12069782,342975,M
12069793,208222,M
12069795,340741,M
12069799,308287,M
12069800,392072,M
12069822,221793,F
12069836,335085,F
12069886,411643,
12069902,401472,F
12069908,273779,F
12069916,74333,M
12069967,82307,F
12069974,339457,F
12069982,224115,F
12070034,326949,M
12071825,330085,M
12071830,196920,M
12071831,338890,M
12071906,189540,M
12071943,371872,F
12049570,97231,M
12049572,102151,M
12049573,221012,M
12049578,95935,M
12049583,196122,M
12049585,308084,M
12049586,14548,M
12049589,169496,M
12049611,125006,M
12049616,101101,M
12049617,273680,M
12049621,138546,M
12049622,42379,M
12049623,113905,M
12049624,210490,M
12049626,299538,M
12049634,264344,M
12049640,106755,M
12049641,47770,M
12049644,14844,M
12049646,167370,M
12049648,122368,M
12049649,283070,M
12049650,25838,M
12049651,163480,M
12049669,66476,F
12049670,67759,F
12049671,64496,F
12049676,274049,F
12049685,58515,F
12049686,20732,F
12049687,186312,F
12049688,19017,F
12049690,72376,F
12049691,250279,F
12049710,90798,M
12049711,383991,M
12049714,145122,M
12049715,103625,M
12049719,244419,M
12049720,205795,M
12049721,383991,M
12049727,47767,M
12049730,108559,M
12049732,263699,M
12049733,231620,M
12049736,18092,M
12049740,36298,M
12049743,65382,M
12049744,49283,M
12049745,220537,M
12049748,78743,M
12049749,220537,M
12049750,195248,M
12049774,307383,M
12049775,14414,M
12049776,49172,M
12049777,372312,M
12049779,14414,M
12049781,15858,M
12049791,49172,M
12049793,16683,M
12049803,131566,M
12049806,97977,M
12049808,16779,M
12049809,153826,M
12049811,233700,M
12049813,51100,M
12049816,153826,M
12056901,283070,M
12056903,104847,M
12056910,102339,M
12059249,90798,M
12059255,289146,M
12063554,243612,M
12063558,340741,M
12063582,38674,M
12063583,49638,M
12063586,118058,F
12063587,353490,F
12063588,191442,M
12063589,394626,M
12063591,265627,M
12063593,189540,M
12063595,19957,F
12063596,168524,M
12063597,339450,M
12063602,210114,F
12063603,231035,F
12063604,372309,F
12063606,234320,F
12063607,67743,F
12063609,371052,F
12063611,191637,F
12063613,299619,F
12063614,40142,F
12063615,55793,F
12063636,195248,M
12063640,212809,M
12064213,48225,M
12064904,296802,M
12064927,211014,F
12064932,24412,M
12064933,462062,M
12064935,293868,F
12064937,213076,M
12064942,453447,F
12064945,105063,F
12064946,65992,M
12064955,377987,F
12064958,327367,F
12064962,455715,F
12064973,20354,F
12064980,102191,F
12064981,207365,F
12064985,79315,F
12064986,341818,M
12064987,235930,M
12064988,315057,M
12064991,58703,M
12064999,234275,M
12065000,195182,F
12065002,460490,F
12065004,56361,M
12065005,348987,F
12065007,41404,F
12065008,91916,F
12065009,240797,M
12065010,101157,M
12065013,85877,M
12065024,290206,F
12065025,50901,M
12065026,228670,M
12065027,54477,M
12065028,375088,F
12065029,217446,M
12065030,384240,M
12065031,199488,M
12065032,381917,M
12065110,72868,F
12065113,59984,M
12065312,207065,F
12065696,148276,F
12065893,342249,M
12065898,369288,M
12065958,267148,F
12066017,42839,F
12066019,191440,M
12066020,254264,M
12066021,290035,M
12066022,238867,M
12066120,387966,F
12066134,208222,M
12066136,227434,M
12066138,228644,M
12066140,268807,M
12066148,380042,M
12066182,335085,F
12066186,329809,F
12066187,420894,F
12066192,469871,F
12066193,256098,F
12066194,411643,
12066195,264414,F
12066196,224115,F
12066276,207654,F
12066345,193290,F
12066346,96237,F
12066501,224128,F
12066502,19329,F
12066503,384184,F
12066505,288612,F
12066506,134342,F
12066511,391086,F
12066513,308404,F
12066514,96061,F
12066760,305030,F
12066761,58547,F
12066785,215166,F
12066809,197546,M
12066841,371932,F
12066843,137932,F
12067090,186312,F
12067108,212763,M
12067110,168420,M
12067111,89476,M
12067112,195372,M
12067131,199509,F
12067154,137990,F
12067156,220801,F
12067229,408860,M
12067299,45139,F
12067405,221015,M
12067407,269909,M
12067408,300247,M
12067409,54975,M
12067410,210981,M
12067411,121606,M
12067446,298913,F
12067464,38180,M
12067530,58423,F
12067531,275105,F
12067969,288611,F
12067979,110281,F
12068012,258900,M
12068072,194206,F
12068073,204330,M
12068094,302567,M
12068103,217883,M
12068138,244423,F
12068165,191320,F
12068731,355527,M
12068756,50915,F
12068757,52533,F
12068799,198699,M
12068830,201681,M
12068864,362564,M
12069064,136302,F
12069069,329554,F
12069073,355096,M
12069074,246103,F
12069075,154806,F
12069079,245547,M
12069094,315569,M
12069098,288583,F
12069106,54171,F
12069117,265632,M
12069121,403167,M
12069140,300935,F
12069153,280837,F
12069154,196922,M
12069175,50687,F
12069199,300293,M
12069209,152864,M
12069227,288465,M
12069254,106091,F
12069265,198223,M
12069266,213951,M
12069267,405101,M
12069268,58703,M
12069269,163094,M
12069270,371863,M
12069271,201850,M
12069272,391794,M
12069301,203751,M
12069326,18597,F
12069327,233694,F
12069328,93589,M
12069329,273779,F
12069330,349351,F
12069331,268808,F
12069348,341952,M
12069384,353488,F
12069397,296802,M
12069398,327367,F
12069399,329816,M
12069400,145118,M
12069512,413296,M
12069513,420876,M
12069518,41404,F
12069537,51223,F
12069563,245109,M
12069579,111149,F
12069580,289942,M
12069622,333004,M
12069628,138712,M
12069643,200763,F
12069696,448232,F
12069697,341148,M
12069698,202557,M
12069699,290206,F
12069700,191440,M
12069708,135786,M
12069780,193290,F
12069781,460490,F
12069782,342975,M
12069793,208222,M
12069794,57327,M
12069795,340741,M
12069799,308287,M
12069800,392072,M
12069822,221793,F
12069836,335085,F
12069872,405101,M
12069886,411643,
12069887,251811,F
12069902,401472,F
12069908,273779,F
12069916,74333,M
12069921,256098,F
12069954,195182,F
12069967,82307,F
12069974,339457,F
12069982,224115,F
12069983,198223,M
12069987,101157,M
12070026,334273,F
12070034,326949,M
12070046,257637,M
12070062,298913,F
12070257,54975,M
12070258,196442,F
12070262,58423,F
12070287,212763,M
12070302,228670,M
12070304,50901,M
12070305,168420,M
12070306,261752,M
12070315,269909,M
12070362,275105,F
12070802,220801,F
12070812,201681,M
12070913,302567,M
12070914,398054,F
12070983,191320,F
12070984,204330,M
12071503,244423,F
12071549,355527,M
12071568,207065,F
12071825,330085,M
12071826,191442,M
12071828,49638,M
12071830,196920,M
12071831,338890,M
12071906,189540,M
12071921,420876,M
12071922,196922,M
12071930,333004,M
12071931,233694,F
12071936,136302,F
12071941,191637,F
12071942,317520,F
12071943,371872,F
12071944,336215,F
12071945,291202,F
12071946,371052,F
12071947,455715,F
12071956,191440,M
12071969,186885,M
12071970,24412,M
12072002,381430,F
12072003,349351,F
12072004,193290,F
12072005,19957,F
12072006,154806,F
12072016,394471,F
12072024,221793,F
12072026,215166,F
12072027,288465,M
12072028,54171,F
12072029,124804,F
12072035,217828,F
12072038,237669,F
12072039,67757,F
12072043,58515,F
12072044,45902,F
12072045,45545,F
12072047,23082,F
12072048,72758,F
12072049,336222,F
12072050,48318,F
12072051,45835,F
12072052,110803,F
12072058,99131,F
12072060,293867,F
12072061,41374,F
12072076,380042,M
12072077,195437,F
12072099,280837,F
12072114,202572,M
12072138,198725,M
12072164,326110,M
12072165,264414,F
12072177,329816,M
12072227,300293,M
12072312,111149,F
12072329,341859,M
12072344,157150,F
12072359,414229,M
12072365,296802,M
12072371,339450,M
12072409,196920,M
12072437,152864,M
12072439,256098,F
12072455,340741,M
12072460,308404,F
12072492,371872,F
12072510,195182,F
12072511,322082,M
12072520,418032,F
12072521,213173,M
12072522,329533,M
12072523,54975,M
12072526,221383,M
12072533,189540,M
12072538,328146,F
12072541,299619,F
12072544,41404,F
12072555,464370,M
12072582,299524,F
12072626,191637,F
12072661,338890,M
12072674,19957,F
12073831,293867,F
12074135,186885,M
12074163,196920,M
12074179,299619,F
12074227,132412,F
12074230,118052,F
12074422,339450,M
12074538,289942,M
12074547,418032,F
12074598,417196,M
12049570,97231,M
12049577,54573,M
12049578,95935,M
12049580,169496,M
12049581,264372,M
12049582,95801,M
12049583,196122,M
12049585,308084,M
12049612,138546,M
12049616,101101,M
12049617,273680,M
12049619,101101,M
12049621,138546,M
12049623,113905,M
12049625,210490,M
12049631,237452,M
12049634,264344,M
12049635,18111,M
12049644,14844,M
12049646,167370,M
12049647,106755,M
12049648,122368,M
12049649,283070,M
12049653,167370,M
12049682,19546,F
12049684,20732,F
12049685,58515,F
12049686,20732,F
12049687,186312,F
12049688,19017,F
12049710,90798,M
12049713,90798,M
12049714,145122,M
12049721,383991,M
12049724,295178,M
12049725,205795,M
12049727,47767,M
12049733,231620,M
12049734,78743,M
12049740,36298,M
12049743,65382,M
12049745,220537,M
12049746,121182,M
12049747,212809,M
12049749,220537,M
12049750,195248,M
12049776,49172,M
12049793,16683,M
12049798,131566,M
12049803,131566,M
12049806,97977,M
12049813,51100,M
12049814,131566,M
12049815,51100,M
12049816,153826,M
12063603,231035,F
12063607,67743,F
12063613,299619,F
12064927,211014,F
12064981,207365,F
12064991,58703,M
12065004,56361,M
12065013,85877,M
12065958,267148,F
12066017,42839,F
12066148,380042,M
12066809,197546,M
12067229,408860,M
12067464,38180,M
12069117,265632,M
12069175,50687,F
12069199,300293,M
12069266,213951,M
12069268,58703,M
12069269,163094,M
12069270,371863,M
12069272,391794,M
12069301,203751,M
12069348,341952,M
12069399,329816,M
12069518,41404,F
12069579,111149,F
12069580,289942,M
12069697,341148,M
12069793,208222,M
12069794,57327,M
12069800,392072,M
12069872,405101,M
12069886,411643,
12069887,251811,F
12069916,74333,M
12069921,256098,F
12069954,195182,F
12069974,339457,F
12069982,224115,F
12069983,198223,M
12069987,101157,M
12070026,334273,F
12070034,326949,M
12070046,257637,M
12070062,298913,F
12070257,54975,M
12070258,196442,F
12070262,58423,F
12070287,212763,M
12070302,228670,M
12070304,50901,M
12070305,168420,M
12070306,261752,M
12070315,269909,M
12070362,275105,F
12070802,220801,F
12070812,201681,M
12070913,302567,M
12070914,398054,F
12070983,191320,F
12070984,204330,M
12071503,244423,F
12071549,355527,M
12071568,207065,F
12071825,330085,M
12071826,191442,M
12071828,49638,M
12071830,196920,M
12071831,338890,M
12071906,189540,M
12071921,420876,M
12071922,196922,M
12071930,333004,M
12071931,233694,F
12071936,136302,F
12071941,191637,F
12071942,317520,F
12071943,371872,F
12071944,336215,F
12071945,291202,F
12071946,371052,F
12071947,455715,F
12071956,191440,M
12071969,186885,M
12071970,24412,M
12072002,381430,F
12072003,349351,F
12072004,193290,F
12072005,19957,F
12072006,154806,F
12072016,394471,F
12072024,221793,F
12072026,215166,F
12072027,288465,M
12072028,54171,F
12072029,124804,F
12072035,217828,F
12072038,237669,F
12072039,67757,F
12072043,58515,F
12072044,45902,F
12072045,45545,F
12072047,23082,F
12072048,72758,F
12072049,336222,F
12072050,48318,F
12072051,45835,F
12072052,110803,F
12072058,99131,F
12072060,293867,F
12072061,41374,F
12072076,380042,M
12072077,195437,F
12072099,280837,F
12072114,202572,M
12072138,198725,M
12072164,326110,M
12072165,264414,F
12072177,329816,M
12072227,300293,M
12072312,111149,F
12072329,341859,M
12072344,157150,F
12072359,414229,M
12072365,296802,M
12072371,339450,M
12072409,196920,M
12072437,152864,M
12072439,256098,F
12072455,340741,M
12072460,308404,F
12072492,371872,F
12072499,50687,F
12072509,168420,M
12072510,195182,F
12072511,322082,M
12072520,418032,F
12072521,213173,M
12072522,329533,M
12072523,54975,M
12072526,221383,M
12072533,189540,M
12072538,328146,F
12072541,299619,F
12072543,108621,F
12072544,41404,F
12072546,452586,M
12072555,464370,M
12072582,299524,F
12072626,191637,F
12072635,101157,M
12072661,338890,M
12072673,269909,M
12072674,19957,F
12072750,50901,M
12072774,334273,F
12072990,228670,M
12073714,93661,F
12073715,50915,F
12073795,355527,M
12073831,293867,F
12073876,302567,M
12074135,186885,M
12074163,196920,M
12074179,299619,F
12074218,152864,M
12074227,132412,F
12074230,118052,F
12074233,217828,F
12074234,67757,F
12074401,264414,F
12074422,339450,M
12074505,245109,M
12074506,215773,F
12074538,289942,M
12074547,418032,F
12074598,417196,M
12074639,45545,F
12074640,217448,M
12074649,72450,F
12074659,196920,M
12074670,136302,F
12074690,256098,F
12074696,387966,F
12074705,99131,F
12074723,19202,F
12074741,349351,F
12074761,230049,M
12074772,201244,M
12074793,52057,M
12074795,348987,F
12074862,46273,F
12074863,380042,M
12074864,221793,F
12074888,299619,F
12074891,41374,F
12074894,41404,F
12074991,289942,M
12075040,338890,M
12075086,50901,M
12075087,101157,M
12075092,226805,M
12075096,107357,M
12075097,49172,M
12075098,199395,M
12075099,56017,M
12075100,163636,M
12075101,237188,M
12075102,83661,M
12076754,149100,M
12049568,54573,M
12049569,89632,M
12049577,54573,M
12049580,169496,M
12049581,264372,M
12049582,95801,M
12049612,138546,M
12049614,42379,M
12049618,101101,M
12049619,101101,M
12049625,210490,M
12049631,237452,M
12049634,264344,M
12049635,18111,M
12049637,122368,M
12049638,201239,M
12049647,106755,M
12049653,167370,M
12049682,19546,F
12049683,186312,F
12049684,20732,F
12049712,90798,M
12049713,90798,M
12049718,145122,M
12049724,295178,M
12049725,205795,M
12049734,78743,M
12049738,220537,M
12049745,220537,M
12049746,121182,M
12049747,212809,M
12049750,195248,M
12049776,49172,M
12049783,16683,M
12049798,131566,M
12049801,42152,M
12049814,131566,M
12049815,51100,M
12072026,215166,F
12072027,288465,M
12072061,41374,F
12072076,380042,M
12072460,308404,F
12072499,50687,F
12072509,168420,M
12072510,195182,F
12072523,54975,M
12072526,221383,M
12072543,108621,F
12072546,452586,M
12072635,101157,M
12072673,269909,M
12072750,50901,M
12072774,334273,F
12072990,228670,M
12073579,220801,F
12073704,26120,F
12073714,93661,F
12073715,50915,F
12073795,355527,M
12073831,293867,F
12073876,302567,M
12074218,152864,M
12074233,217828,F
12074234,67757,F
12074401,264414,F
12074505,245109,M
12074506,215773,F
12074538,289942,M
12074547,418032,F
12074548,276310,F
12074567,455715,F
12074598,417196,M
12074639,45545,F
12074640,217448,M
12074649,72450,F
12074659,196920,M
12074670,136302,F
12074690,256098,F
12074696,387966,F
12074705,99131,F
12074723,19202,F
12074726,333004,M
12074741,349351,F
12074761,230049,M
12074762,420876,M
12074771,414229,M
12074772,201244,M
12074793,52057,M
12074795,348987,F
12074862,46273,F
12074863,380042,M
12074864,221793,F
12074888,299619,F
12074891,41374,F
12074894,41404,F
12074991,289942,M
12075028,50687,F
12075040,338890,M
12075086,50901,M
12075087,101157,M
12075092,226805,M
12075096,107357,M
12075097,49172,M
12075098,199395,M
12075099,56017,M
12075100,163636,M
12075101,237188,M
12075102,83661,M
12075142,269909,M
12075186,334273,F
12075187,217446,M
12075266,204776,M
12075268,145130,M
12075272,248861,M
12075273,264978,M
12075274,93597,M
12075275,132834,M
12075279,255420,M
12075280,196122,M
12075950,113905,M
12075951,273679,M
12075953,298247,M
12075954,232057,M
12075955,199198,M
12075956,216154,M
12075957,309157,M
12075958,38493,M
12076026,201681,M
12076027,93661,F
12076287,122556,M
12076289,405033,F
12076293,107651,M
12076294,155700,M
12076301,214978,M
12076432,46273,F
12076648,202572,M
12076681,199395,M
12076690,261095,F
12076691,36067,F
12076693,50641,F
12076694,207979,F
12076700,59702,F
12076704,19520,F
12076723,107357,M
12076754,149100,M
12076801,256098,F
12076813,217448,M
12076834,256796,M
12076835,258900,M
12076837,230919,M
12076838,181384,M
12076839,198699,M
12076840,337897,M
12076841,82217,M
12076842,387857,M
12076843,231617,M
12076846,291828,M
12076847,295608,M
12076848,205777,M
12076850,132982,F
12076852,305443,F
12076854,466991,F
12076855,478930,F
12076857,257530,F
12076860,142758,F
12076861,105543,F
12076862,376837,F
12076863,138926,F
12076864,457911,F
12076879,349351,F
12076932,163636,M
12076933,237188,M
12076941,41404,F
12077015,399557,M
12077016,60584,M
12077018,244416,M
12077019,298057,M
12077020,217464,M
12077021,325141,M
12077022,291263,M
12077023,244421,M
12077024,16779,M
12077025,284517,M
12077026,71950,M
12077027,191842,M
12077045,417196,M
12077047,193290,F
12077048,320723,F
12077078,71250,F
12077079,206568,F
12077080,42289,F
12077082,45835,F
12077105,338890,M
12077281,414229,M
12077286,251345,F
12077288,314394,F
12077303,256724,M
12077308,417260,F
12077309,276713,F
12077313,389496,F
12077315,295674,F
12077316,118058,F
12077319,215390,F
12077321,380073,F
12077322,305014,M
12077323,197469,F
12077324,291750,F
12077330,246108,F
12077337,103899,F
12077338,416482,F
12077339,191442,M
12077345,55313,F
12077348,413192,F
12077349,210114,F
12077370,236918,F
12077371,94501,F
12077378,189618,F
12077382,258827,F
12077395,214973,M
12077398,157464,M
12077399,251270,M
12077400,400497,M
12077401,376934,M
12077403,15983,M
12077408,297977,M
12077409,385294,M
12077412,281477,M
12077413,377343,M
12077418,58219,M
12077421,275073,M
12077505,226806,M
12077511,179628,M
12077513,49283,M
12077514,72230,M
12077521,340742,M
12077522,49660,M
12077523,16327,M
12077550,213173,M
12077557,332584,M
12077559,379443,M
12077561,291010,M
12077563,215722,M
12077577,300935,F
12077578,264970,F
12077583,322033,F
12077585,355535,F
12077587,372051,F
12077591,258241,F
12077592,300984,F
12077593,353587,F
12077595,193293,F
12077596,197473,F
12077603,375088,F
12077604,401341,F
12077605,411022,F
12077607,382351,F
12077686,237045,M
12077691,414866,M
12077696,425564,M
12077704,173542,M
12077711,395238,M
12077719,50687,F
12077726,379430,M
12077727,377356,M
12077737,200805,M
12077739,193712,M
12077741,200780,M
12077755,194859,M
12077758,265438,M
12077760,389553,M
12077763,189831,M
12077768,294348,M
12077773,355097,M
12077774,169486,M
12077782,221382,M
12077796,255420,M
12077797,57155,M
12077799,108563,M
12077801,142884,M
12077802,207089,M
12077803,177686,M
12077805,48626,M
12077806,42029,M
12077811,275105,F
12078141,170976,M
12078148,224590,M
12078153,224619,M
12078161,411652,M
12049568,54573,M
12049569,89632,M
12049571,264372,M
12049614,42379,M
12049618,101101,M
12049636,201239,M
12049637,122368,M
12049638,201239,M
12049683,186312,F
12049712,90798,M
12049716,205795,M
12049718,145122,M
12049734,78743,M
12049738,220537,M
12049783,16683,M
12049801,42152,M
12049814,131566,M
12065014,269909,M
12065022,168420,M
12073579,220801,F
12073704,26120,F
12074548,276310,F
12074567,455715,F
12074726,333004,M
12074762,420876,M
12074771,414229,M
12074863,380042,M
12075028,50687,F
12075087,101157,M
12075142,269909,M
12075186,334273,F
12075187,217446,M
12075266,204776,M
12075268,145130,M
12075272,248861,M
12075273,264978,M
12075274,93597,M
12075275,132834,M
12075279,255420,M
12075280,196122,M
12075950,113905,M
12075951,273679,M
12075953,298247,M
12075954,232057,M
12075955,199198,M
12075956,216154,M
12075957,309157,M
12075958,38493,M
12076026,201681,M
12076027,93661,F
12076287,122556,M
12076289,405033,F
12076293,107651,M
12076294,155700,M
12076301,214978,M
12076432,46273,F
12076648,202572,M
12076681,199395,M
12076690,261095,F
12076691,36067,F
12076692,123824,F
12076693,50641,F
12076694,207979,F
12076695,105463,F
12076696,42339,F
12076697,19607,F
12076698,189986,F
12076699,19017,F
12076700,59702,F
12076701,19728,F
12076702,195182,F
12076703,210831,F
12076704,19520,F
12076723,107357,M
12076746,104847,M
12076748,261015,M
12076754,149100,M
12076801,256098,F
12076813,217448,M
12076834,256796,M
12076835,258900,M
12076837,230919,M
12076838,181384,M
12076839,198699,M
12076840,337897,M
12076841,82217,M
12076842,387857,M
12076843,231617,M
12076846,291828,M
12076847,295608,M
12076848,205777,M
12076850,132982,F
12076852,305443,F
12076854,466991,F
12076855,478930,F
12076857,257530,F
12076860,142758,F
12076861,105543,F
12076862,376837,F
12076863,138926,F
12076864,457911,F
12076879,349351,F
12076932,163636,M
12076933,237188,M
12076941,41404,F
12077015,399557,M
12077016,60584,M
12077018,244416,M
12077019,298057,M
12077020,217464,M
12077021,325141,M
12077022,291263,M
12077023,244421,M
12077024,16779,M
12077025,284517,M
12077026,71950,M
12077027,191842,M
12077045,417196,M
12077047,193290,F
12077048,320723,F
12077078,71250,F
12077079,206568,F
12077080,42289,F
12077081,223148,F
12077082,45835,F
12077083,67757,F
12077084,128584,F
12077105,338890,M
12077281,414229,M
12077286,251345,F
12077288,314394,F
12077303,256724,M
12077308,417260,F
12077309,276713,F
12077313,389496,F
12077315,295674,F
12077316,118058,F
12077319,215390,F
12077321,380073,F
12077322,305014,M
12077323,197469,F
12077324,291750,F
12077330,246108,F
12077337,103899,F
12077338,416482,F
12077339,191442,M
12077345,55313,F
12077348,413192,F
12077349,210114,F
12077370,236918,F
12077371,94501,F
12077378,189618,F
12077382,258827,F
12077395,214973,M
12077398,157464,M
12077399,251270,M
12077400,400497,M
12077401,376934,M
12077402,375161,M
12077403,15983,M
12077408,297977,M
12077409,385294,M
12077412,281477,M
12077413,377343,M
12077417,228644,M
12077418,58219,M
12077421,275073,M
12077505,226806,M
12077511,179628,M
12077512,263699,M
12077513,49283,M
12077514,72230,M
12077520,255993,M
12077521,340742,M
12077522,49660,M
12077523,16327,M
12077529,103625,M
12077530,95259,M
12077531,197446,M
12077550,213173,M
12077557,332584,M
12077559,379443,M
12077561,291010,M
12077563,215722,M
12077577,300935,F
12077578,264970,F
12077583,322033,F
12077585,355535,F
12077587,372051,F
12077591,258241,F
12077592,300984,F
12077593,353587,F
12077595,193293,F
12077596,197473,F
12077603,375088,F
12077604,401341,F
12077605,411022,F
12077607,382351,F
12077664,348715,F
12077665,96061,F
12077686,237045,M
12077691,414866,M
12077696,425564,M
12077702,236825,M
12077703,285215,M
12077704,173542,M
12077711,395238,M
12077712,390215,M
12077715,407389,M
12077719,50687,F
12077726,379430,M
12077727,377356,M
12077736,52735,F
12077737,200805,M
12077738,372843,F
12077739,193712,M
12077741,200780,M
12077742,280198,F
12077747,227154,F
12077749,232087,F
12077754,403167,M
12077755,194859,M
12077758,265438,M
12077760,389553,M
12077763,189831,M
12077765,228123,F
