match_id,player_id,full_name,current_rank
12063561,209102,"Zima, Leopold",973
12063562,414847,"Brunclik, Petr",1047
12063563,383990,"Papamalamis, Theo",1394
12063564,403148,"Engel, Justin",1350
12063566,463772,"Marysko, Vincent",1325
12063567,281515,"Picchione, Andrea",500
12063568,460789,"Dedura-Palomero, Mariano",1403
12063569,197546,"Salle, Fabien",845
12063582,341859,"Baroni, Niccolo",1204
12063583,252750,"Gola, Andrea",1031
12063587,188493,"Podlinska, Marcelina",869
12063588,341203,"Spiridon, Denis Constantin",1219
12063611,25822,"Shapatava, Sofia",576
12063615,132412,"Fita Boluda, Ángela",414
12063636,72230,"Celikbilek, Altug",372
12063637,18092,"Cox, Daniel",459
12063639,220537,"Jubb, Paul",502
12063640,49660,"Peliwo, Filip",447
12063642,385221,"Milanese, Sara",1146
12063643,447347,"van Emst, Sarah",1039
12063644,264414,"Jeong, Boyoung",967
12063645,387865,"Hansen, Sarafina Olivia",1035
12063649,421776,"Drozd, Maya",1141
12063651,236918,"Cavelli, Carola",1257
12063652,355542,"Bakker, Annelin",970
12063660,420914,"Matsuoka, Hayato",965
12063661,152896,"Drinic, Milan",1118
12063662,227434,"Bosio, Gabriele",952
12063663,268807,"Verbin, Pavel",1154
12063666,167294,"Tomasetto, Luca",983
12063669,247858,"Donders, Dax",998
12063671,396821,"Zhukov, Maxim",942
12063672,208222,"Zahraj, Patrick",894
12063757,302552,"Petretic, Laia",713
12063758,51736,"Sekulic, Sarah Rebecca",754
12063761,355540,"Sijbesma, Marente",1020
12063762,300935,"Dapkutė, Iveta",1284
12063765,384184,"Paukštytė, Patricija",1050
12063767,391086,"Leclercq, Maelle",1170
12063768,355535,"Marcon, Margherita",1207
12063774,267024,"Sebestova, Ivana",560
12063811,50687,"van Uytvanck, Alison",706
12063812,182056,"Robbe, Alice",220
12063813,108621,"Kempen, Magali",318
12063814,42839,"Barthel, Mona",285
12063817,25831,"Abduraimova, Nigina",245
12063860,43233,"Akita, Shiho",589
12063861,228662,"Bertimon, Maxence",1199
12063862,308287,"Bagnolini, Daniel",990
12063864,144084,"Cakarevic, Sara",429
12063869,300559,"Glushkova, Denislava",700
12063870,326110,"Marino, Pietro",863
12063871,377956,"LEW Yan Foon, Astrid",638
12063872,238867,"Ovcharenko, Oleksandr",898
12063873,190883,"Miceli, Marco",940
12063874,230049,"Jianu, Filip Cristian",376
12063875,210717,"Nahimana, Sada",343
12063876,299618,"Nguyen Tan, Lucie",534
12063877,96237,"Pieri, Jessica",634
12063879,215722,"Tresca, Giuseppe",1292
12063882,353488,Geerlings Martinez Ariana,794
12063884,285228,"Girelli, Chiara",800
12063887,328153,"Pampanin, Pietro",1090
12063889,224121,"Sauvant, Chantal",616
12063892,254264,"Bellifemine, Alessandro",1119
12063925,295178,"Kachmazov, Alibek",262
12063928,47767,"Lamasine, Tristan",280
12063929,51345,"Damm Jr, Martin",212
12063930,230966,"Rottoli, Lorenzo",420
12063931,243925,"Droguet, Titouan",154
12063932,132558,"Kolar, Zdenek",223
12063937,91240,"Peniston, Ryan",207
12063938,199395,"Kopriva, Vit",115
12063939,208824,"Andreev, Adrian",265
12063940,15858,"Elias, Gastão",295
12063941,96239,"Durasovic, Viktor",411
12063945,201850,"Izquierdo Luque, Rafael",1075
12063947,405101,"Callejon Hernando, Sergio",1214
12063948,464370,"Fernandes, Rodrigo",1192
12063982,280151,"Diallo, Gabriel",136
12063983,137810,"Blanch, Ulises",458
12063985,373036,"Di Girolami, Tilwith",774
12063988,255129,"Đaković , Mihaela",772
12063991,197536,"Hosoki, Yuka",878
12063995,277195,"Barreto Sanchez, Diego Augusto",633
12063996,192346,"Villet, Marie",768
12063999,260195,"Visscher, Stephanie Judith",579
12064000,221400,"Dessolis, Barbara",1112
12064001,448232,"Nishimura, Kayo",814
12064002,355096,"Sorger, Sebastian",708
12064004,333004,"Castagnola, Luca",683
12064007,87090,"Chong, Eudice Wong",284
12064008,420872,"Klugman, Hannah",641
12064009,297953,"Klimovicova, Linda",325
12064011,316468,"Ružić, Antonia",194
12064013,157150,"Boskovic, Lea",216
12064014,314836,"Hietaranta, Laura",456
12064016,88318,"Albie, Audrey",419
12064017,308088,"Gibson, Talia",220
12064027,221382,"Marques, Diogo",1635
12064028,44547,"Albot, Radu",137
12064029,406728,"Michelsen, Alex",75
12064030,187608,"Kovacevic, Aleksandar",102
12064031,124658,"Purcell, Max",41
12064211,272506,"Saraiva dos Santos, Paulo André",967
12064212,16564,"Pereira, Jose",553
12064213,392072,"Prado Angelo, Juan Carlos",610
12064214,221383,"Otegui, Juan Bautista",762
12064215,333081,"Ambrogi, Luciano Emanuel",456
12064216,315774,"Torres, Juan Bautista",415
12064217,300247,"Cury Bueres, Matheus",1412
12064409,251784,"Maloney, Patrick",856
12064410,247197,"Brown, Thomas",1486
12064411,207606,"Grant, William",789
12064412,80725,"Altamirano, Collin",891
12064413,89476,"Wiersholm, Henrik",876
12064414,372740,"Villoslada, Edouard",1473
12064415,408860,"Bigun, Kaylan",1478
12064416,328075,"Kuzuhara, Bruno",469
12064417,241742,"Lyeons, Jaycer",961
12064418,51309,"Cid Subervi, Roberto",439
12064422,297199,"Kodat, Toby Alex",319
12064504,59662,"Sanchez, Ana Sofia",294
12064505,130628,"Miroshnichenko, Veronica",312
12064506,49358,"Pattinama Kerkhove, Lesley",242
12064507,45139,"Papamichail, Despina",250
12064508,26120,"Marino, Rebecca",146
12064509,384697,"Cross, Kayla",676
12064510,137990,"Failla, Jessica",508
12064511,163912,"Boulais, Isabelle",663
12064512,221362,"Monnet, Carole",170
12064513,222826,"Li, Ann",166
12064514,120664,"Pedretti, Thaisa Grana",706
12064515,288611,"Reami, Adriana",650
12064516,18919,"Lepchenko, Varvara",277
12064517,110281,"Contreras, Fernanda",378
12064518,137948,"Chang, Hanna",244
12064519,248326,"Baptiste, Hailey",114
12064881,82609,"Grammatikopoulou, Valentini",214
12064882,50915,"Plipuech, Peangtarn",496
12064883,412104,"Ounmuang, Salakthip",852
12064884,96981,"Xun, Fang Ying",874
12064885,322099,"Tararudee, Lanlana",303
12064886,191320,"Yang, Yidi",652
12064887,265632,"Zakaryia, Faris",1141
12064889,258324,"Purtseladze, Saba",457
12064904,189604,"Den Heijer, Guy",889
12064906,202572,"Gengel, Marek",684
12064907,329816,"Asrawy, Amr",745
12064908,413296,"Sakamoto, Rei",948
12064910,228739,"Tkemaladze, Zura",712
12064914,255373,"Chanta, Thanapet",936
12064920,226703,"MO, YE Cong",651
12064929,318257,"Ambrosio, Silvia",275
12064933,135786,"Benchetrit, Elliot",637
12064938,72244,"Hobgarski, Katharina",364
12064941,93695,"Lee, Duckhee",647
12064943,230919,"Charoenphon, Yuttana",1262
12064945,250934,"Sakellaridi, Sapfo",279
12064948,237578,"Martínez Círez, Carlota",255
12064949,268808,"Radišić, Nika",392
12064951,208061,"Mansouri, Yasmine",523
12064955,276310,"Zelníčková, Radka",592
12064959,202557,"Ouakaa, Aziz",735
12064960,371081,"Lanik, Tomas",927
12064963,93589,"Kellovský, Dominik",752
12064964,281447,"Alcala Gurri, Max",692
12064965,217448,"Martin Tiffon, Pol",418
12064967,126402,"Denolly, Corentin",449
12064972,340445,"Laki, Michaela",508
12064975,50795,"Heller, Peter",526
12064978,97031,"Christofi, Eleni",677
12064979,222183,"Saigo, Rina",406
12064983,205252,"Arias Manjón, Paula",697
12064987,57327,"Domingues, Joao",807
12064988,149100,"Sultanov, Khumoyun",354
12064990,409264,"Pereira, Tiago",734
12064995,137890,"Vale, Duarte",585
12064996,289942,"Araujo, Pedro",850
12064997,111609,"Barroso Campos, Alberto",388
12065001,161270,"Salden, Lara",497
12065002,152766,"Helgo, Malene",524
12065003,150574,"Bondar, Anna",121
12065006,383997,"Svendsen, Johanne Christine",488
12065008,129534,"Hrunčákova, Viktória",176
12065015,233694,"Belgraver, Julie",836
12065018,138654,"Duerst, Jenny",520
12065024,218346,"Nagy, Adrienn",745
12065029,299765,"Bueno, Gonzalo",323
12065031,326949,Vallejo Daniel,491
12065032,74333,"Descotte, Matias Franco",530
12065147,336621,"Jones, Maximus",581
12065148,59700,"Isarow, Pruchya",1069
12065149,312761,"Kimhi, Orel",455
12065150,59984,"Trongcharoenchaikul, Wishaya",795
12065152,132352,"Congcar, Congsup",1333
12065153,288283,"Ogura, Kosuke",912
12065726,383991,"Lajal, Mark",201
12065890,246107,"Mariani, Matilde",970
12065893,145118,"Tessa, Louis",905
12065894,256797,"Puskar, Samuel",1161
12065895,199863,"Clark, Ezekiel",594
12065897,448184,"Schwarzler, Joel Josef",1151
12065898,396013,"Tammaro, Mariano",1011
12065899,157462,"Flores, Jesse",880
12065900,362612,"Brunold, Mika",566
12065913,273779,"Delai, Melania",1174
12065914,189578,"Karamoko, Naima",858
12066013,310575,"Chen, Meng Yi",949
12066014,291010,"Agostini, Simone",1472
12066015,199379,"Kopp, Sandro",452
12066018,280123,Perfetti Noah,1329
12066019,215722,"Tresca, Giuseppe",1292
12066021,308287,"Bagnolini, Daniel",990
12066022,253842,"Ionel, Nicholas David",263
12066108,223481,"de Krom, Michiel",776
12066109,391794,"Schiessl, Joao Eduardo",879
12066133,339606,"Ghibaudo, Antoine",739
12066134,152896,"Drinic, Milan",1118
12066135,393344,"Arutiunian, Erik",828
12066136,204006,"Zgirovsky, Alexander",646
12066137,118166,"Bakshi, Aleksandre",923
12066138,245109,"Hudd, Emile",843
12066140,375161,"Aitkulov, Arslanbek",1281
12066179,210981,"Tosetto, Rafael",987
12066181,284061,"Ezzat, Yasmin",715
12066183,447347,"van Emst, Sarah",1039
12066184,205282,"Kužmová, Katarína",489
12066185,18597,"Krajicek, Michaella",902
12066188,300960,"Kummel, Alisa",879
12066189,88290,"Bejenaru, Karola Patricia",550
12066190,405085,"Atia, Mariam",1299
12066191,120722,"Alhussein Abdel Aziz, Lamis",566
12066192,64590,"Cadar, Elena Teodora",658
12066195,236918,"Cavelli, Carola",1257
12066324,261752,"Barreiros Reyes, Mateo",836
12066325,221015,"Tenti, Fermin",896
12066333,52057,"Sell, Karue",666
12066334,163094,"Shaw, Michael",1167
12066339,303880,"Rey Garcia, Alba",868
12066340,224121,"Sauvant, Chantal",616
12066341,255404,"Perello Saavedra, Judith",937
12066342,355536,"Pedone, Georgia",302
12066343,95853,"Pieri, Tatiana",492
12066344,257537,"Amariei, Ilinca Dalina",326
12066345,360262,"Simunyu, Celine",915
12066500,294815,"Kubka, Martyna",369
12066501,211014,"Chwalinska, Maja",290
12066503,403166,"Grubor, Ana",861
12066504,269874,"Weckerle, Marie",918
12066506,74875,"Wagner, Stephanie",542
12066507,377988,"Chudejova, Mia",1308
12066508,222299,"Hertel, Anna",795
12066509,183861,"Bassols Ribera, Marina",107
12066510,355540,"Sijbesma, Marente",1020
12066511,320723,"Szabanin, Natalia",651
12066512,162560,"Kwong, Louise",973
12066515,270439,"Mair, Laura",753
12066577,205313,"Ayeni, Alafia",617
12066584,201850,"Izquierdo Luque, Rafael",1075
12066746,273680,Flavio Cobolli,72
12066756,246107,"Mariani, Matilde",972
12066757,373036,"Di Girolami, Tilwith",774
12066758,448232,"Nishimura, Kayo",827
12066759,197536,"Hosoki, Yuka",878
12066760,407845,"Rao, Sandeepti Singh",1059
12066761,228123,"Voracek, Eva Marie",1182
12066762,94779,"Bechri, Chiraz",997
12066790,270414,"Farjat, Tomas",638
12067036,464370,"Fernandes, Rodrigo",1192
12067038,405101,"Callejon Hernando, Sergio",1214
12067405,303307,"Barrena, Alex",412
12067467,221362,"Monnet, Carole",170
12068007,191320,"Yang, Yidi",660
12069098,129534,"Hrunčákova, Viktória",176
12069329,228123,"Voracek, Eva Marie",1182
12049572,39234,"Lajovic, Dusan",58
12049573,264372,"Díaz Acosta, Facundo",87
12049586,89632,"Jarry, Nicolas",19
12049589,92074,"Galan, Daniel Elahi",80
12049611,136042,"Fritz, Taylor",9
12049622,15894,"Mannarino, Adrian",19
12049624,62790,"Lestienne, Constant",104
12049626,237452,"Hijikata, Rinky",84
12049640,192013,"Auger-Aliassime, Felix",29
12049641,23581,"Dimitrov, Grigor",13
12049648,158896,"Hurkacz, Hubert",8
12049649,264344,"Shevchenko, Alexander",57
12049650,201239,"de Minaur, Alex",11
12049651,18111,"Raonic, Milos",309
12049669,36067,"Tsurenko, Lesia",37
12049670,228272,"Swiatek, Iga",1
12049671,19017,"Azarenka, Victoria",27
12049672,72376,"Siniakova, Katerina",39
12049674,274049,"Noskova, Linda",28
12049676,20732,"Plíšková, Karolína",59
12049677,58515,"Collins, Danielle",46
12049678,207979,"Navarro, Emma",23
12049679,69050,"Badosa, Paula",79
12049680,45584,"Zhu, Lin",57
12049685,19546,"Pavlyuchenkova, Anastasia",32
12049689,152804,"Vondroušová, Markéta",8
12049690,58515,"Collins, Danielle",63
12049691,257784,"Zheng, Qinwen",7
12049692,207979,"Navarro, Emma",23
12049693,336222,"Andreeva, Erika",99
12049694,55401,"Jabeur, Ons",6
12049695,227431,"Wang, Xinyu",41
12049696,90664,"Kalinina, Anhelina",30
12049697,210831,"Potapova, Anastasia",35
12049698,19704,"Martic, Petra",61
12049711,135778,"Poullain, Lucas",246
12049715,235576,"Nakashima, Brandon",92
12049719,55067,"Marie, Jules",221
12049720,294337,"Bellucci, Mattia",190
12049726,243925,"Droguet, Titouan",154
12049727,295178,"Kachmazov, Alibek",259
12049730,231620,"Chidekh, Clement",375
12049732,245307,"Stewart, Hamish",487
12049736,406808,"Searle, Henry",778
12049740,195248,"Kuhn, Nicola",590
12049743,212809,"Parker, Stuart",733
12049744,121182,"Guinard, Manuel",272
12049748,202181,"Broom, Charles",329
12049774,16683,"Kukushkin, Mikhail",231
12049775,406648,"Buldorini, Peter",1123
12049777,38517,"Trungelliti, Marco",229
12049778,38517,"Trungelliti, Marco",229
12049779,111837,"Harris, Billy",186
12049780,66002,"Lokoli, Laurent",322
12049781,111837,"Harris, Billy",191
12049782,208824,"Andreev, Adrian",265
12049786,307383,"Shelbayh, Abedallah",187
12049787,56017,"Ritschard, Alexander",181
12049788,63090,"Fatic, Nerman",200
12049791,307391,"Rincon, Daniel",217
12049802,289233,"Nardi, Luca",108
12049803,289106,"Wong, Chak Lam Coleman",237
12049804,94485,"Bonzi, Benjamin",128
12049808,42152,"Napolitano, Stefano",160
12049809,106153,"Dalla Valle, Enrico",266
12049811,207575,"Walton, Adam",154
12049812,244416,"Zakharov, Alexey",673
12049817,232036,"Boyer, Tristan",247
12056899,201239,"de Minaur, Alex",9
12056901,124930,"Safiullin, Roman",39
12056902,75813,"Zhang, Zhizhen",47
12056903,23581,"Dimitrov, Grigor",13
12056904,167370,"Ruusuvuori, Emil",55
12056905,157456,"Davidovich Fokina, Alejandro",24
12056907,158896,"Hurkacz, Hubert",8
12056910,206570,"Sinner, Jannik",4
12057528,39711,"Duckworth, James",98
12057529,16375,"Evans, Daniel",42
12057532,42379,"Giron, Marcos",52
12057534,237452,"Hijikata, Rinky",84
12058339,218259,"Marozsan, Fabian",61
12059239,307383,"Shelbayh, Abedallah",187
12059241,83661,"Ymer, Elias",158
12059242,26204,"Basilashvili, Nikoloz",869
12059243,57759,"Oliveira, Gonçalo",216
12059249,187236,"Galarneau, Alexis",206
12059253,49663,"Escoffier, Antoine",197
12059254,145122,"Martineau, Matteo",189
12059255,22218,"Paire, Benoit",112
12059256,383991,"Lajal, Mark",201
12059261,65382,"Edmund, Kyle",399
12059262,96859,"Lock, Benjamin",350
12059266,195179,"Oliel, Yshai",419
12059269,108559,"Taberner, Carlos",394
12059270,205971,"Zuk, Kacper",423
12059440,83397,"Ofner, Sebastian",37
12059441,221806,"Baez, Sebastian",30
12059443,47975,"Hanfmann, Yannick",56
12059444,338500,"Fils, Arthur",36
12059840,42152,"Napolitano, Stefano",160
12059844,141882,"Blancaneaux, Geoffrey",281
12059850,207575,"Walton, Adam",154
12061324,170946,"Bergs, Zizou",132
12061325,117916,"Shapovalov, Denis",127
12061958,270414,"Farjat, Tomas",640
12061964,205313,"Ayeni, Alafia",617
12062465,308084,"Darderi, Luciano",77
12062466,48599,"Schwartzman, Diego",115
12062467,95801,"Vavassori, Andrea",152
12062468,72248,"Varillas, Juan Pablo",85
12063533,169630,"Curras Abasolo, Tomas",991
12063554,53483,"Masur, Daniel",393
12063556,187892,"Furness, Evan",520
12063558,233692,"Wassermann, Deney",704
12063559,256756,"Lane, Lewie",717
12063560,414229,"Agwi, Michael",935
12063561,209102,"Zima, Leopold",973
12063562,414847,"Brunclik, Petr",1047
12063563,383990,"Papamalamis, Theo",1394
12063566,463772,"Marysko, Vincent",1325
12063568,460789,"Dedura-Palomero, Mariano",1402
12063569,197546,"Salle, Fabien",845
12063580,255400,"Ilkel, Berk",1426
12063582,341859,"Baroni, Niccolo",1203
12063583,252750,"Gola, Andrea",1032
12063586,299524,"Scilipoti, Sebastianna",561
12063587,188493,"Podlinska, Marcelina",869
12063588,341203,"Spiridon, Denis Constantin",1220
12063591,90110,"Serdarušić, Nino",321
12063595,250859,"Oliynykova, Oleksandra",375
12063596,383987,"Gea, Arthur",450
12063597,265808,"Lingua Lavallen, Alejo Lorenzo",780
12063601,322022,"Gaubas, Vilius",370
12063602,107429,"Turati, Anna",553
12063604,98105,"Matoula, Martha",321
12063605,413192,"Andreevskaya, Vladislava",1182
12063606,135192,"Rame, Alice",503
12063607,418032,"Shubladze, Alexandra",593
12063609,214009,"Yörük, İlay",505
12063611,25822,"Shapatava, Sofia",576
12063614,46273,"Dinu, Cristina",257
12063615,132412,"Fita Boluda, Ángela",415
12063636,72230,"Celikbilek, Altug",374
12063637,18092,"Cox, Daniel",459
12063639,220537,"Jubb, Paul",413
12063640,49660,"Peliwo, Filip",447
12063758,51736,"Sekulic, Sarah Rebecca",754
12063811,50687,"van Uytvanck, Alison",706
12063813,108621,"Kempen, Magali",313
12063875,210717,"Nahimana, Sada",343
12063876,299618,"Nguyen Tan, Lucie",535
12063928,47767,"Lamasine, Tristan",293
12063938,199395,"Kopriva, Vit",115
12063940,15858,"Elias, Gastão",278
12063941,96239,"Durasovic, Viktor",411
12063947,405101,"Callejon Hernando, Sergio",1212
12063948,464370,"Fernandes, Rodrigo",1192
12063985,373036,"Di Girolami, Tilwith",774
12064007,87090,"Chong, Eudice Wong",284
12064008,420872,"Klugman, Hannah",641
12064011,316468,"Ružić, Antonia",186
12064013,157150,"Boskovic, Lea",215
12064014,314836,"Hietaranta, Laura",456
12064017,308088,"Gibson, Talia",220
12064027,221382,"Marques, Diogo",1635
12064028,44547,"Albot, Radu",137
12064029,406728,"Michelsen, Alex",75
12064030,187608,"Kovacevic, Aleksandar",102
12064031,124658,"Purcell, Max",51
12064211,272506,"Saraiva dos Santos, Paulo André",967
12064212,16564,"Pereira, Jose",553
12064213,392072,"Prado Angelo, Juan Carlos",612
12064214,221383,"Otegui, Juan Bautista",761
12064215,333081,"Ambrogi, Luciano Emanuel",456
12064216,315774,"Torres, Juan Bautista",410
12064217,300247,"Cury Bueres, Matheus",1412
12064409,251784,"Maloney, Patrick",855
12064410,247197,"Brown, Thomas",1487
12064411,207606,"Grant, William",777
12064412,80725,"Altamirano, Collin",891
12064413,89476,"Wiersholm, Henrik",876
12064414,372740,"Villoslada, Edouard",1473
12064415,408860,"Bigun, Kaylan",1478
12064416,328075,"Kuzuhara, Bruno",469
12064417,241742,"Lyeons, Jaycer",983
12064418,51309,"Cid Subervi, Roberto",442
12064422,297199,"Kodat, Toby Alex",319
12064504,59662,"Sanchez, Ana Sofia",291
12064505,130628,"Miroshnichenko, Veronica",305
12064506,49358,"Pattinama Kerkhove, Lesley",260
12064507,45139,"Papamichail, Despina",254
12064508,26120,"Marino, Rebecca",146
12064509,384697,"Cross, Kayla",662
12064510,137990,"Failla, Jessica",498
12064511,163912,"Boulais, Isabelle",663
12064512,221362,"Monnet, Carole",170
12064513,222826,"Li, Ann",166
12064514,120664,"Pedretti, Thaisa Grana",706
12064515,288611,"Reami, Adriana",650
12064516,18919,"Lepchenko, Varvara",279
12064517,110281,"Contreras, Fernanda",366
12064518,137948,"Chang, Hanna",244
12064519,248326,"Baptiste, Hailey",114
12064881,82609,"Grammatikopoulou, Valentini",217
12064882,50915,"Plipuech, Peangtarn",496
12064883,412104,"Ounmuang, Salakthip",852
12064884,96981,"Xun, Fang Ying",874
12064885,322099,"Tararudee, Lanlana",302
12064886,191320,"Yang, Yidi",660
12064887,265632,"Zakaryia, Faris",1141
12064889,258324,"Purtseladze, Saba",457
12064904,189604,"Den Heijer, Guy",877
12064906,202572,"Gengel, Marek",684
12064907,329816,"Asrawy, Amr",752
12064908,413296,"Sakamoto, Rei",952
12064910,228739,"Tkemaladze, Zura",712
12064914,255373,"Chanta, Thanapet",936
12064920,226703,"MO, YE Cong",651
12064927,246159,"Kraus, Sinja",167
12064929,318257,"Ambrosio, Silvia",278
12064931,329533,"Vilicich, Bautista",832
12064932,78419,"Martinez Martinez, Jorge",652
12064933,135786,"Benchetrit, Elliot",639
12064935,334273,"Avdeeva, Julia",201
12064937,186885,"Hardt, Nick",340
12064938,72244,"Hobgarski, Katharina",364
12064941,93695,"Lee, Duckhee",647
12064942,64968,"Dodin, Océane",82
12064943,230919,"Charoenphon, Yuttana",1262
12064945,250934,"Sakellaridi, Sapfo",279
12064946,105051,"Agabigun, Sarp",1213
12064948,237578,"Martínez Círez, Carlota",255
12064949,268808,"Radišić, Nika",392
12064951,208061,"Mansouri, Yasmine",522
12064955,276310,"Zelníčková, Radka",592
12064959,202557,"Ouakaa, Aziz",735
12064960,371081,"Lanik, Tomas",927
12064962,305030,"Ricci, Beatrice",769
12064963,93589,"Kellovský, Dominik",749
12064964,281447,"Alcala Gurri, Max",686
12064965,217448,"Martin Tiffon, Pol",418
12064967,126402,"Denolly, Corentin",440
12064972,340445,"Laki, Michaela",508
12064973,195437,"Vismane, Daniela",386
12064975,50795,"Heller, Peter",526
12064978,97031,"Christofi, Eleni",684
12064979,222183,"Saigo, Rina",406
12064980,132186,"Mendez, Seone",281
12064981,328146,"Soboleva, Anastasiya Konstantinovna",323
12064983,205252,"Arias Manjón, Paula",697
12064985,50643,"Lukas, Tena",205
12064986,322082,"Buse, Ignacio",447
12064987,57327,"Domingues, Joao",807
12064988,149100,"Sultanov, Khumoyun",354
12064990,409264,"Pereira, Tiago",735
12064995,137890,"Vale, Duarte",585
12064996,289942,"Araujo, Pedro",865
12064997,111609,"Barroso Campos, Alberto",386
12065000,198838,"Hoedt, Merel",530
12065001,161270,"Salden, Lara",494
12065002,152766,"Helgo, Malene",524
12065003,150574,"Bondar, Anna",120
12065005,165866,"Miyazaki, Yuriko Lily",176
12065006,383997,"Svendsen, Johanne Christine",488
12065008,129534,"Hrunčákova, Viktória",176
12065009,195386,"Carou, Ignacio",867
12065010,144160,"Brumm, Jacob",721
12065012,161874,"Corwin, Felix",779
12065015,233694,"Belgraver, Julie",836
12065018,138654,"Duerst, Jenny",520
12065019,232459,"Hindova, Denisa",627
12065024,218346,"Nagy, Adrienn",745
12065025,391868,"Razeghi, Alexander",1239
12065026,265148,"Gimenez, Igor",734
12065027,82133,"Dellien Velasco, Murkel Alejandro",268
12065028,320723,"Szabanin, Natalia",659
12065029,299765,"Bueno, Gonzalo",309
12065030,258336,"Vankan, Marlon",575
12065031,326949,Vallejo Daniel,491
12065032,74333,"Descotte, Matias Franco",530
12065110,191769,"Shimizu, Ayano",325
12065113,92667,"Castelnuovo, Luca",624
12065147,336621,"Jones, Maximus",579
12065148,59700,"Isarow, Pruchya",1069
12065149,312761,"Kimhi, Orel",455
12065150,59984,"Trongcharoenchaikul, Wishaya",795
12065152,132352,"Congcar, Congsup",1333
12065153,288283,"Ogura, Kosuke",912
12065312,231597,"Imamura, Saki",457
12065696,93661,"Fetecău, Irina",536
12065726,383991,"Lajal, Mark",201
12065893,145118,"Tessa, Louis",907
12065894,256797,"Puskar, Samuel",1158
12065895,199863,"Clark, Ezekiel",594
12065897,448184,"Schwarzler, Joel Josef",1110
12065898,396013,"Tammaro, Mariano",1012
12065899,157462,"Flores, Jesse",880
12065900,362612,"Brunold, Mika",566
12065913,273779,"Delai, Melania",1173
12065914,189578,"Karamoko, Naima",858
12065958,308404,"Schunk, Nastasja Mariana",618
12066014,291010,"Agostini, Simone",1473
12066015,199379,"Kopp, Sandro",452
12066018,280123,Perfetti Noah,1331
12066019,215722,"Tresca, Giuseppe",1292
12066021,308287,"Bagnolini, Daniel",942
12066022,253842,"Ionel, Nicholas David",263
12066108,223481,"de Krom, Michiel",776
12066109,391794,"Schiessl, Joao Eduardo",879
12066120,267024,"Sebestova, Ivana",560
12066133,339606,"Ghibaudo, Antoine",793
12066134,152896,"Drinic, Milan",1117
12066135,393344,"Arutiunian, Erik",828
12066136,204006,"Zgirovsky, Alexander",646
12066137,118166,"Bakshi, Aleksandre",923
12066138,245109,"Hudd, Emile",843
12066140,375161,"Aitkulov, Arslanbek",1284
12066179,210981,"Tosetto, Rafael",991
12066181,284061,"Ezzat, Yasmin",715
12066182,385221,"Milanese, Sara",1174
12066183,447347,"van Emst, Sarah",1037
12066184,205282,"Kužmová, Katarína",489
12066185,18597,"Krajicek, Michaella",902
12066186,421776,"Drozd, Maya",1142
12066188,300960,"Kummel, Alisa",879
12066189,88290,"Bejenaru, Karola Patricia",550
12066190,405085,"Atia, Mariam",1299
12066191,120722,"Alhussein Abdel Aziz, Lamis",566
12066192,64590,"Cadar, Elena Teodora",598
12066194,405576,"Tothova, Emma",836
12066195,236918,"Cavelli, Carola",1257
12066196,237568,"Bartone, Kamilla",762
12066276,355536,"Pedone, Georgia",303
12066324,261752,"Barreiros Reyes, Mateo",836
12066325,221015,"Tenti, Fermin",897
12066333,52057,"Sell, Karue",670
12066334,163094,"Shaw, Michael",1167
12066339,303880,"Rey Garcia, Alba",866
12066340,224121,"Sauvant, Chantal",621
12066341,255404,"Perello Saavedra, Judith",939
12066342,355536,"Pedone, Georgia",302
12066343,95853,"Pieri, Tatiana",493
12066344,257537,"Amariei, Ilinca Dalina",326
12066345,360262,"Simunyu, Celine",927
12066500,294815,"Kubka, Martyna",369
12066501,211014,"Chwalinska, Maja",289
12066502,246159,"Kraus, Sinja",167
12066503,403166,"Grubor, Ana",861
12066504,269874,"Weckerle, Marie",918
12066505,374578,"Naef, Celine",182
12066506,74875,"Wagner, Stephanie",542
12066507,377988,"Chudejova, Mia",1308
12066508,222299,"Hertel, Anna",795
12066509,183861,"Bassols Ribera, Marina",107
12066510,355540,"Sijbesma, Marente",1114
12066511,320723,"Szabanin, Natalia",651
12066512,162560,"Kwong, Louise",973
12066513,168526,"Appleton, Emily",405
12066514,196442,"Kanev, Kathleen",411
12066515,270439,"Mair, Laura",753
12066577,205313,"Ayeni, Alafia",617
12066584,201850,"Izquierdo Luque, Rafael",1075
12066746,273680,Flavio Cobolli,72
12066756,246107,"Mariani, Matilde",972
12066757,373036,"Di Girolami, Tilwith",774
12066758,448232,"Nishimura, Kayo",827
12066759,197536,"Hosoki, Yuka",878
12066760,407845,"Rao, Sandeepti Singh",1058
12066761,228123,"Voracek, Eva Marie",1182
12066762,94779,"Bechri, Chiraz",997
12066785,420872,"Klugman, Hannah",641
12066790,270414,"Farjat, Tomas",638
12066809,227447,"Compagnucci, Tommaso",600
12066841,108621,"Kempen, Magali",313
12066843,316468,"Ružić, Antonia",186
12067036,464370,"Fernandes, Rodrigo",1192
12067038,405101,"Callejon Hernando, Sergio",1214
12067090,207979,"Navarro, Emma",23
12067106,332537,"Dickerson, Ryan",1355
12067107,215286,"Bynoe, Evan",1166
12067108,241742,"Lyeons, Jaycer",983
12067109,251784,"Maloney, Patrick",855
12067110,247197,"Brown, Thomas",1486
12067111,207606,"Grant, William",777
