player_id
192013
273680
77223
88992
248846
163480
67154
163480
264358
66874
80665
58369
233126
299481
387400
79467
233126
52276
251784
77007
71950
36595
255993
210490
386194
235576
62404
300293
47767
255449
55067
51345
209103
51345
196122
377489
69500
163528
315774
298057
144102
76515
45584
318574
19520
52025
45545
67759
264980
50641
206568
62924
110055
252168
97995
45545
256104
45584
50641
67759
14844
62790
36300
157808
16192
72376
336222
284048
276310
179262
223484
351300
129430
398073
336308
215166
204755
275105
407382
186885
326524
94747
223130
51943
73500
280202
248329
248326
275530
88318
103375
75281
245059
333518
293708
256081
87834
52533
186885
289156
371934
393344
350691
223484
220540
308404
348712
335085
256098
136302
342875
284061
314836
234309
197546
115463
228662
262905
399603
451884
192987
255128
372309
91916
134342
334273
230344
297368
422838
377065
479888
111879
98607
408819
248326
406665
134532
390973
321792
216008
147506
231597
327924
455710
100317
58267
107429
118058
71284
47985
293868
108563
126402
288465
232660
81275
330085
93589
136042
195840
280837
296802
154744
400489
63220
222183
100341
36300
234320
64315
243962
158636
114885
190208
16192
354634
100097
412849
165198
92442
369288
237568
202572
297953
394380
340742
460257
177686
387966
217883
382361
351300
348712
207654
290001
199408
228644
275530
373035
333518
318710
334273
58423
393344
373201
234309
336308
165866
65656
94747
275105
236833
111879
130628
75281
377065
118526
51315
256081
224033
420969
384145
238147
156826
241718
53183
52533
87834
58267
376006
158896
342835
293868
327924
59281
157302
126402
329533
165198
330085
107429
202572
412849
177686
296802
145112
26203
269909
342875
158636
63220
232459
236833
238867
350691
197516
199408
100097
351300
267576
277187
348712
130624
92442
75281
275105
230344
168526
241718
287803
62790
64580
131442
22218
117916
264344
264344
283070
39712
46390
32466
79467
66874
39712
237452
217464
290569
39711
334293
36678
65016
63642
333007
232057
22970
197446
57155
132558
200159
36300
16683
390214
36300
204776
166198
54975
264978
54573
44549
48225
380044
306421
23082
256104
46304
48455
220801
210831
189986
72376
19546
78551
64496
318575
227431
52025
23082
206568
210831
273680
108565
105607
62404
258908
19704
189986
277187
155556
204006
350691
281443
268808
199378
372053
199408
232459
348987
223563
78419
217883
205971
213081
141892
339457
373201
130628
55309
92879
98607
305745
112957
207654
182056
165866
94779
64968
189831
93661
99429
208613
375538
478938
274033
237045
228644
329533
19957
302539
55885
420871
318710
208061
62000
373035
389513
161448
55745
118040
267576
355527
105063
377989
387966
303360
71034
108621
168526
160364
244419
71484
71484
201870
92879
222826
200757
248329
89566
189311
224033
138452
297194
238275
376006
314519
41359
383987
213076
244423
445463
274685
221362
207065
72634
238867
215719
342909
284553
425525
217150
338890
339443
232615
300989
396821
265670
280123
248273
369438
192406
217835
65606
420979
301521
326246
329139
269873
400491
57155
48318
326110
371052
253366
263653
339765
383652
247858
130624
215205
311586
194136
362567
377363
212809
95939
62000
118052
451884
268808
266466
256533
198121
342875
204764
64968
277187
179262
326524
335085
155556
88318
168526
256756
223563
256098
280202
233214
108621
479888
141892
51943
297194
406665
75813
450685
81041
138966
17046
257637
231597
238275
221362
138452
198223
149100
207065
369438
338890
189540
108767
114885
383987
280123
213076
274685
199378
190208
78419
326246
122368
329816
42029
198121
234320
207654
284553
234309
118040
179262
339443
336308
81275
228644
460257
71034
383652
100341
303360
48318
19957
377363
165866
244410
192013
273680
77223
273680
192013
131442
163480
264358
46390
66874
80665
58369
233126
66874
52276
36595
63642
290569
77007
210490
255993
386194
235576
62404
235576
300293
47767
55067
51345
197446
36300
209103
264978
69500
76515
69500
163528
315774
196122
144102
318574
264980
50641
206568
110055
252168
97995
45545
172590
256104
19546
45584
50641
227431
45584
67759
67759
248329
248326
308404
197546
399603
297368
136042
136042
195840
195840
100341
92442
217883
348712
334273
373201
336308
165866
65656
275105
111879
130628
75281
377065
118526
51315
256081
224033
420969
420969
384145
384145
238147
156826
156826
238147
53183
241718
241718
53183
52533
87834
58267
376006
158896
158896
342835
342835
293868
327924
288465
59281
59281
157302
157302
126402
157462
329533
311586
165198
330085
107429
202572
412849
177686
115463
296802
215205
145112
321788
289156
26203
269909
26203
269909
342875
158636
280837
63220
290001
302582
47603
47603
232459
46391
129368
46391
236833
163636
145130
145130
238867
350691
263699
236825
197516
197516
199408
100097
351300
267576
277187
64315
37785
125006
348712
225273
201885
130624
92442
399603
75281
275105
94747
275530
230344
111879
97977
97647
297368
168526
51315
248326
241718
87834
15894
335102
96859
155860
406665
53183
221362
293868
338890
202572
179262
135786
323244
52244
58877
258324
228739
126402
100097
63090
158636
329533
274685
238735
43748
383652
170946
48318
342875
318575
197535
99131
247791
58515
40994
306421
311012
41404
67757
303360
45545
273308
272473
302007
52388
195315
405545
231208
250934
71284
51651
46528
47985
50901
275105
227014
49171
447324
160364
90814
129534
207593
195334
136042
399603
377363
72230
18298
197535
47810
108709
168420
478938
289156
115463
129368
287803
62790
64580
64580
248846
283070
264344
283070
58369
39712
46390
32466
79467
79467
290569
36678
334293
39711
334293
232057
63642
232057
22970
197446
300293
57155
132558
36300
36300
132558
200159
200159
144102
54573
298057
54975
264978
54573
377489
48225
23082
210831
189986
72376
78551
64496
318575
227431
64496
52025
78551
23082
206568
318575
52025
210831
50641
92879
98607
19957
161448
355527
71484
339443
232615
339443
232615
192406
263653
377363
62000
64968
