player_id,height
355536,
237578,
322053,1.91
207654,
224121,
196520,
377956,
425525,1.78
223481,1.83
245531,1.85
385592,1.91
217437,1.91
289173,1.85
81275,1.7
248845,1.8
227447,1.73
18066,1.88
378425,1.8
190877,1.8
367821,
225214,1.83
53483,1.83
255448,1.96
194136,1.93
234320,
375939,
316904,
321788,1.91
67154,1.83
76515,1.91
47767,1.83
269874,
193293,
302552,
195975,
204755,
315054,
197536,
399682,
308077,1.63
205252,
462062,1.68
377987,
58207,
342864,
353705,1.75
310575,
213079,1.75
192346,
52735,1.62
88318,
362612,1.91
221015,1.81
401440,1.85
452586,
391778,1.73
302587,1.7
180948,
384184,
300935,
410569,
446585,
390263,
238866,1.85
391794,1.8
235550,1.8
163538,1.88
96239,1.85
89476,1.78
52691,1.68
326524,1.98
278083,
26204,1.85
138546,1.85
372312,1.93
167370,1.88
90080,1.98
128552,1.96
163480,1.96
20732,1.86
157754,1.82
186312,1.84
261095,1.73
179146,1.75
128584,1.82
19728,1.76
128584,1.82
69208,1.63
50641,1.79
257784,1.78
264980,1.66
51293,1.74
23158,1.7
210831,1.75
207979,1.7
186312,1.84
19704,1.81
69208,1.63
195182,
311012,1.85
298057,1.75
207575,1.83
275471,1.83
260122,1.78
208824,1.8
201847,1.85
57021,1.83
321788,1.91
235576,1.88
195182,
230056,1.75
51293,1.74
14414,1.83
157456,1.83
102339,1.91
261015,1.85
307383,1.8
16720,1.83
58221,1.83
128584,1.82
50901,1.91
264358,1.88
51009,1.83
55067,1.85
51345,2.03
307391,1.85
89320,1.93
253327,1.73
59304,1.83
16833,1.85
36300,1.85
417196,1.91
95935,1.88
132834,1.91
161262,1.85
126356,1.83
89632,1.98
64570,1.85
97231,1.88
92074,1.91
16822,1.88
14548,1.83
47603,1.83
57703,1.85
235576,1.88
145122,1.83
90798,1.91
243925,1.91
248846,1.78
349089,1.88
132558,1.83
386107,1.88
237452,1.78
42379,1.8
125006,1.85
299538,1.85
87690,1.83
406728,1.93
124930,1.85
258749,1.93
51100,1.75
58877,1.88
233700,1.8
117866,1.85
204329,1.78
342835,1.78
233126,1.7
353587,
197473,
323000,
411022,
300935,
410569,
199395,1.78
173542,1.75
15126,1.91
107357,1.96
167370,1.88
110055,1.7
49283,1.96
99131,1.76
395238,
36298,1.75
166074,
303880,
213173,
285215,1.88
236825,1.85
407389,
390215,
237045,1.8
278083,
455710,
355520,1.96
106395,1.93
203751,
367821,
209101,1.88
289912,
464370,
165234,1.85
201850,
263699,1.91
201847,1.85
166706,1.75
411652,
303908,1.83
393631,1.85
255413,1.75
224619,1.75
130722,
329576,1.75
221400,
41473,2.03
406809,
399682,
223555,
255420,1.78
73987,1.85
221806,1.7
271389,1.78
71736,
58483,
120664,
59213,
51943,
133080,
377065,
267045,
191305,1.85
213059,1.96
207077,1.85
119118,1.75
168404,1.96
306490,
373687,1.75
214298,
389551,1.73
212596,1.85
141892,1.66
254282,
51392,1.63
206617,
111189,1.6
49171,1.7
275105,
220801,1.78
83607,
58423,1.64
26120,1.83
19876,1.82
232057,1.85
207050,1.85
59281,1.7
449396,
207587,
236795,1.88
451614,
407832,1.93
92965,1.7
155700,1.73
207065,
187230,1.91
405028,
396118,1.88
353983,1.75
189311,1.75
119140,1.91
157518,
79563,1.7
216010,
215775,
182967,1.75
274747,
117948,
246135,
231597,
450685,1.93
238735,1.75
420969,
486072,
275466,1.73
235550,1.8
377356,
389553,1.83
207081,1.88
244416,1.85
207575,1.83
298057,1.75
74441,1.83
16779,1.93
265438,1.85
200852,1.93
163094,
64722,
106341,
383994,1.78
339457,
222183,
255445,
256098,
373035,
318258,
276809,
122668,
236266,
198121,
269903,
258820,
200805,
74679,1.88
295674,
215390,
118058,
417260,
90110,1.91
244464,1.78
161220,1.93
332112,
396005,
403858,1.78
132186,
210114,
20354,1.72
207593,
414969,
191442,1.88
389496,
217449,1.91
96061,
82307,1.76
218347,1.7
50655,1.74
308088,
103901,1.73
52183,1.64
65606,1.91
201847,1.85
57155,1.98
175070,1.83
52276,1.88
244420,1.8
334272,
394432,
262922,
246169,
469871,
385294,
251270,1.83
376934,
257517,1.93
332584,1.91
228644,
280123,
326110,1.73
269873,1.83
380980,1.91
105063,1.7
303880,
385832,
374071,
144084,
305235,
72244,
166074,
255461,
395238,
425564,
173542,1.75
421138,1.87
405101,
341168,1.88
138714,
407389,
221339,1.8
302531,
421695,
209101,1.88
327922,1.85
230966,
210033,1.88
349090,1.88
145108,1.75
94747,1.83
285215,1.88
390215,
237045,1.8
72230,1.83
49283,1.96
95259,1.85
255993,1.83
229218,1.93
63606,1.96
355535,
451884,
222299,
51223,
270439,
64718,
313823,
199863,1.7
394471,
145118,1.8
289164,
448184,
401472,
223555,
381430,
372311,1.83
406809,
276310,
221400,
273779,
371081,
170976,1.88
393631,1.85
255413,1.75
224619,1.75
379442,1.88
221383,1.91
284096,1.8
397014,1.8
166706,1.75
303908,1.83
270414,1.88
411652,
381917,1.78
303307,1.75
411022,
210545,
353587,
200852,1.93
57327,1.78
56361,1.88
464370,
381399,1.88
58703,1.78
210035,
315057,1.73
201244,1.8
18919,1.8
203751,
289912,
421672,1.88
119118,1.75
373687,1.75
207077,1.85
168404,1.96
323272,1.88
213059,1.96
391868,
412818,1.8
297976,1.91
191305,1.85
377065,
92879,1.71
298913,
18919,1.8
190208,
384697,
46651,1.73
287942,
210225,
49358,1.72
51839,1.7
367819,
73500,1.68
248329,
78785,
192369,
201731,
410068,
59662,
445464,
389553,1.83
373829,1.96
165198,1.85
362564,1.8
339765,
417207,
420876,
295881,1.75
55745,1.93
341853,1.98
152896,1.85
315569,
164796,1.85
289942,1.8
339767,
191637,1.8
98105,
328146,
207365,
238147,
290206,
293708,
288612,
327924,1.75
60614,1.88
414511,
190950,
390973,
340741,1.88
244423,
136372,
137810,1.88
336308,
277195,1.83
129430,
380042,1.88
283488,1.85
213076,1.88
105543,
230379,
412104,
478930,
105051,1.78
457169,
194206,
142758,
466991,
312761,1.73
349351,
355527,1.8
17065,1.75
203665,1.8
258900,1.85
226703,1.83
92667,1.85
93695,1.75
105973,1.8
201681,1.83
138654,
422851,1.75
221793,1.67
232459,
54171,
302539,
299618,
250934,1.83
202557,
190883,
238867,1.85
341148,1.83
233138,1.91
189578,
329554,
232108,
244985,1.73
244410,1.88
339452,1.88
130690,
208604,
252323,
99429,
43502,
451614,
79467,1.83
79223,1.88
92779,1.88
197935,1.78
155700,1.73
196903,1.73
329507,1.85
291010,1.85
165234,1.85
299524,
234320,
43625,
195437,
274685,
231035,
55793,1.7
132412,1.76
25822,
385219,
121760,
96237,
300559,
224121,
207654,
210717,
192406,
107357,1.96
405559,
227434,
306078,
339606,1.91
445470,
251270,1.83
228739,1.88
106341,
380771,
106357,1.93
362037,
290531,
191442,1.88
65992,1.73
277179,1.88
163094,
106143,
197536,
97031,
394471,
406809,
64718,
255445,
340445,
375939,
285215,1.88
245531,1.85
78419,1.7
138714,
173542,1.75
338890,1.88
198121,
277846,
119496,
405085,
224115,
277736,
377989,
405576,
120722,
300960,
19877,1.71
276328,
158688,
111149,
64590,
419528,
385274,
469871,
401988,
411022,
197556,
224128,
376590,
188927,1.78
197809,1.83
196922,1.73
100093,1.8
253842,1.85
281447,1.78
256033,
78743,1.93
407383,
157394,1.93
190877,1.8
18066,1.88
399603,1.88
228155,1.85
89476,1.78
238866,1.85
163538,1.88
391794,1.8
149100,1.8
390263,
341818,1.88
51345,2.03
217446,1.85
265808,1.75
58423,1.64
136042,1.96
15126,1.91
58221,1.83
218259,1.93
107357,1.96
47770,1.88
264983,1.75
50641,1.79
71250,1.71
152804,1.72
64496,1.77
19546,1.76
66968,1.75
152804,1.72
65950,1.72
19728,1.76
72450,1.63
264983,1.75
19520,1.72
228272,1.76
110055,1.7
65950,1.72
19017,1.83
71250,1.71
250279,1.68
64496,1.77
20732,1.86
117866,1.85
163996,1.88
158912,1.93
74441,1.83
326111,1.8
36300,1.85
51009,1.83
200159,1.91
255993,1.83
69050,1.8
132370,1.7
90664,1.8
264344,1.85
372312,1.93
14844,1.93
75813,1.93
128552,1.96
47770,1.88
46391,1.93
41374,1.7
168420,1.8
250857,1.83
216488,1.8
205795,1.8
193644,1.85
341820,1.8
339450,1.83
57021,1.83
187236,1.8
326111,1.8
54733,1.8
185434,1.91
57289,1.8
302582,1.88
102151,1.88
83397,1.91
47975,1.93
51141,1.83
108565,1.83
39234,1.83
72248,1.85
264372,1.83
275923,1.83
104967,1.91
45258,1.91
294337,1.78
378006,1.75
65382,1.88
49663,1.85
157808,1.93
200159,1.91
124656,1.88
198592,1.83
48632,1.91
129368,1.8
124658,1.85
80491,1.85
62790,1.8
16375,1.75
71280,1.93
232036,1.85
42152,1.96
163996,1.88
23664,1.78
131566,1.78
97977,1.75
107625,1.96
327786,
255400,1.8
55793,1.7
210545,
446585,
384184,
371864,
355540,
218259,1.93
101095,1.83
223481,1.83
248845,1.8
88992,1.83
122368,1.88
237188,1.83
132370,1.7
22956,1.75
396966,
179146,1.75
316904,
15858,1.8
328153,1.83
322053,1.91
82307,1.76
236833,
375939,
217447,1.85
217838,1.83
230344,1.93
26204,1.85
421672,1.88
190877,1.8
326524,1.98
243612,1.88
391794,1.8
213081,1.98
163538,1.88
390263,
255993,1.83
59310,1.85
452586,
72324,1.8
170976,1.88
303899,1.78
221015,1.81
488404,
401440,1.85
256799,
302587,1.7
391778,1.73
180948,
95259,1.85
246107,
342864,
221012,1.85
158748,1.85
175014,1.8
54573,1.8
137990,
201731,
384697,
210225,
266221,
367819,
52691,1.68
92879,1.71
233214,
297368,1.78
422758,1.91
195953,1.8
80725,1.88
133062,1.8
195372,1.8
25726,
275451,1.73
273227,
297976,1.91
241742,1.8
323272,1.88
213056,1.91
46591,1.79
222826,1.7
46304,1.76
198197,
110281,1.7
339455,
51387,1.7
220592,1.81
248326,
230628,1.8
133076,
112957,1.68
48599,1.7
187608,1.83
273680,1.83
417332,
246283,
252323,
353542,
145930,
213427,1.73
224087,1.7
216008,
288499,
60592,
208604,
154490,1.78
255428,
214247,1.85
280163,
197935,1.78
237726,
196903,1.73
321792,
244418,1.8
73448,
196050,
230975,
336621,1.85
25683,1.85
59700,1.75
70794,
234309,
204330,1.73
196480,
81041,1.75
255373,
169630,1.73
258983,1.93
200185,
228155,1.85
71950,
213057,1.8
355525,1.91
289106,1.91
17080,1.96
158912,1.93
375214,
251835,
314393,
420871,
192406,
119496,
277846,
367818,
195315,
314394,
64085,1.64
134532,
47876,1.84
380771,
215329,
189998,
301488,
445464,
256797,
255400,1.8
413192,
425537,
25822,
274685,
418032,
74439,1.88
371080,
322022,1.78
144102,1.88
112851,1.85
250859,
55793,1.7
200150,
317520,
276767,
135192,
299524,
330085,1.78
374578,
371932,1.76
52388,1.64
263653,
348715,
288576,1.7
199509,
327786,
36298,1.75
339450,1.83
261017,1.96
208824,1.8
59310,1.85
207089,1.88
419528,
387865,
264414,
236918,
447347,
377989,
355542,
422830,
306078,
405559,
256033,
161448,1.93
379585,
328153,1.83
227434,
340528,
50795,1.85
230339,1.78
93589,1.83
100093,1.8
95853,
353488,
96237,
285228,
114885,1.73
300559,
355536,
237578,
257537,
322053,1.91
207654,
224121,
196520,
377956,
425525,1.78
223481,1.83
245531,1.85
385592,1.91
217437,1.91
289173,1.85
81275,1.7
248845,1.8
227447,1.73
18066,1.88
378425,1.8
190877,1.8
367821,
225214,1.83
53483,1.83
406648,1.83
255448,1.96
52462,1.78
194136,1.93
234320,
375939,
316904,
321788,1.91
67154,1.83
231620,1.8
76515,1.91
47767,1.83
197446,1.83
269874,
193293,
302552,
195975,
204755,
267024,
315054,
197536,
399682,
308077,1.63
205252,
462062,1.68
377987,
58207,
342864,
353705,1.75
310575,
213079,1.75
192346,
52735,1.62
88318,
362612,1.91
221015,1.81
401440,1.85
452586,
297139,1.83
391778,1.73
72400,1.8
169492,1.75
302587,1.7
180948,
99377,1.85
245017,
384184,
300935,
410569,
446585,
390263,
238866,1.85
391794,1.8
235550,1.8
234275,1.8
192246,1.91
163538,1.88
96239,1.85
372310,1.83
409264,
89476,1.78
232059,1.98
137890,1.83
52691,1.68
326524,1.98
278083,
26204,1.85
195372,1.8
25726,
212596,1.85
275451,1.73
80725,1.88
241742,1.8
265148,1.8
207606,
422758,1.91
306421,1.72
221362,
297368,1.78
179300,1.7
143140,1.7
223130,
256533,
406219,
201870,
137948,
120664,
137990,
45605,
80723,1.67
45139,1.78
78431,
98733,
111879,
198254,
130628,
213979,1.8
265438,1.85
200185,
52057,1.83
369287,
258983,1.93
256756,1.83
215205,1.75
355096,1.8
400523,
158720,1.78
200805,
163492,1.85
256797,
208222,1.88
321948,1.83
46273,
299619,1.83
353490,
79315,
102191,1.7
258324,1.91
236833,
199408,
195334,1.73
103375,
349488,1.91
284014,
79443,1.68
256081,
255449,1.88
72868,1.8
87834,
267148,1.73
267242,1.78
296390,
407392,
201885,1.93
96981,
417258,
291039,
398054,
196920,1.88
188555,
305444,
194579,
148276,
82217,
208061,
256796,
189961,1.83
255992,1.8
59984,
231617,
230306,1.91
302567,1.96
418094,1.85
217883,1.93
233694,
181384,1.78
342856,
387966,
200763,
204753,
63682,
217448,1.83
199379,1.85
265627,1.83
39712,1.88
305030,
228124,
400491,
49417,1.8
54387,1.8
367815,1.75
449396,
71284,
322099,
288499,
333770,
353542,
417332,
407832,1.93
280163,
223152,1.68
58369,1.83
32466,1.68
236795,1.88
92965,1.7
118058,
50643,
418032,
372309,
135192,
214009,
295674,
299619,1.83
285228,
166074,
193290,1.73
377956,
43233,
255404,
353488,
314393,
71660,1.88
329816,1.85
48423,1.8
228644,
340528,
245109,1.93
202572,1.85
161448,1.93
314394,
64085,1.64
425537,
200150,
112987,1.88
327786,
332112,
228155,1.85
88318,
315054,
52735,1.62
327367,
328928,
401399,
215329,
342864,
451920,
318573,1.85
248845,1.8
163438,1.78
395238,
316904,
223481,1.83
47876,1.84
301488,
447347,
236918,
250897,
289986,
385221,
264414,
355542,
418799,
205282,
338897,
66516,
407873,
451582,
284061,
119214,
195331,
269874,
353587,
193293,
210545,
114885,1.73
425525,1.78
230049,1.8
291010,1.85
26204,1.85
289912,
227447,1.73
309071,1.98
281515,1.83
203751,
371863,1.85
130438,1.88
235930,1.83
464370,
200852,1.93
204764,1.93
257091,1.8
452586,
240797,1.85
180948,
303908,1.83
233214,
90080,1.98
372312,1.93
163480,1.96
75813,1.93
167370,1.88
90080,1.98
203258,1.91
128552,1.96
163480,1.96
14414,1.83
122366,1.93
16375,1.75
87690,1.83
187608,1.83
406728,1.93
119248,1.83
59281,1.7
125006,1.85
16822,1.88
20732,1.86
186312,1.84
179146,1.75
51293,1.74
257784,1.78
128584,1.82
69208,1.63
19728,1.76
50641,1.79
257784,1.78
186312,1.84
264980,1.66
23158,1.7
311012,1.85
254282,
111189,1.6
206617,
92879,1.71
145936,1.91
233126,1.7
207081,1.88
298057,1.75
58877,1.88
207575,1.83
275471,1.83
260122,1.78
59304,1.83
208824,1.8
244420,1.8
250857,1.83
201847,1.85
57021,1.83
261017,1.96
65606,1.91
321788,1.91
231620,1.8
49663,1.85
235576,1.88
294337,1.78
14414,1.83
102339,1.91
55067,1.85
51345,2.03
307391,1.85
59304,1.83
417196,1.91
89632,1.98
64570,1.85
403869,1.85
92074,1.91
14548,1.83
47603,1.83
57703,1.85
105607,1.96
145122,1.83
44553,1.88
90798,1.91
243925,1.91
386107,1.88
237452,1.78
42379,1.8
125006,1.85
87690,1.83
15126,1.91
107357,1.96
73987,1.85
221806,1.7
271389,1.78
49171,1.7
275105,
220801,1.78
83607,
58423,1.64
26120,1.83
19876,1.82
232057,1.85
59281,1.7
339457,
222183,
256098,
276809,
96061,
82307,1.76
218347,1.7
308088,
103901,1.73
65606,1.91
57155,1.98
175070,1.83
52276,1.88
280123,
105063,1.7
72244,
421138,1.87
221339,1.8
230966,
210033,1.88
349090,1.88
145108,1.75
94747,1.83
49283,1.96
95259,1.85
255993,1.83
63606,1.96
51223,
270439,
372311,1.83
170976,1.88
393631,1.85
255413,1.75
224619,1.75
379442,1.88
221383,1.91
284096,1.8
397014,1.8
166706,1.75
303908,1.83
270414,1.88
411652,
381917,1.78
303307,1.75
200852,1.93
57327,1.78
56361,1.88
464370,
381399,1.88
58703,1.78
315057,1.73
201244,1.8
119118,1.75
373687,1.75
207077,1.85
168404,1.96
323272,1.88
213059,1.96
391868,
412818,1.8
297976,1.91
191305,1.85
377065,
92879,1.71
298913,
18919,1.8
190208,
384697,
46651,1.73
287942,
210225,
49358,1.72
51839,1.7
367819,
73500,1.68
248329,
78785,
192369,
201731,
410068,
59662,
445464,
389553,1.83
373829,1.96
165198,1.85
362564,1.8
339765,
417207,
420876,
295881,1.75
55745,1.93
341853,1.98
152896,1.85
315569,
164796,1.85
255418,1.78
289942,1.8
339767,
138712,1.88
191637,1.8
98105,
195437,
328146,
207365,
238147,
290206,
293708,
149100,1.8
288612,
223563,
150574,1.75
327924,1.75
60614,1.88
414511,
190950,
390973,
340741,1.88
244423,
43502,
136372,
333770,
137810,1.88
336308,
277195,1.83
342273,
401410,
129430,
380042,1.88
283488,1.85
297199,1.78
50901,1.91
168420,1.8
212763,1.93
258336,1.7
213076,1.88
243374,1.88
277179,1.88
105543,
230379,
412104,
478930,
105051,1.78
457169,
194206,
142758,
466991,
312761,1.73
349351,
355527,1.8
17065,1.75
203665,1.8
258900,1.85
226703,1.83
92667,1.85
93695,1.75
105973,1.8
201681,1.83
138654,
422851,1.75
221793,1.67
232459,
54171,
302539,
299618,
250934,1.83
202557,
190883,
238867,1.85
341148,1.83
233138,1.91
189578,
329554,
232108,
244985,1.73
244410,1.88
339452,1.88
130690,
208604,
252323,
99429,
43502,
451614,
79467,1.83
79223,1.88
92779,1.88
197935,1.78
155700,1.73
196903,1.73
329507,1.85
189311,1.75
187230,1.91
216008,
119140,1.91
204330,1.73
231597,
58207,
165234,1.85
299524,
234320,
43625,
195437,
274685,
231035,
55793,1.7
132412,1.76
25822,
121760,
96237,
300559,
224121,
207654,
210717,
192406,
107357,1.96
405559,
227434,
306078,
339606,1.91
445470,
251270,1.83
228739,1.88
106341,
380771,
308077,1.63
106357,1.93
362037,
290531,
191442,1.88
65992,1.73
277179,1.88
163094,
106143,
197536,
97031,
394471,
406809,
64718,
255445,
340445,
90110,1.91
132186,
375939,
285215,1.88
245531,1.85
78419,1.7
138714,
173542,1.75
338890,1.88
217449,1.91
198121,
277846,
119496,
374578,
405085,
224115,
277736,
377989,
405576,
120722,
300960,
19877,1.71
276328,
158688,
111149,
64590,
419528,
385274,
469871,
401988,
411022,
197556,
224128,
376590,
230966,
188927,1.78
197809,1.83
196922,1.73
100093,1.8
253842,1.85
281447,1.78
256033,
78743,1.93
407383,
138712,1.88
157394,1.93
190877,1.8
18066,1.88
399603,1.88
377363,1.88
234275,1.8
137890,1.83
50655,1.74
302552,
228155,1.85
89476,1.78
238866,1.85
163538,1.88
391794,1.8
149100,1.8
390263,
341818,1.88
143140,1.7
409264,
51345,2.03
391778,1.73
217446,1.85
393631,1.85
302587,1.7
221015,1.81
265808,1.75
58423,1.64
52462,1.78
59662,
101157,1.85
328075,1.75
373687,1.75
275451,1.73
297976,1.91
207077,1.85
191305,1.85
195372,1.8
384697,
120664,
46651,1.73
201870,
198254,
51839,1.7
339452,1.88
329507,1.85
238735,1.75
312761,1.73
197935,1.78
256081,
217883,1.93
130690,
190950,
148276,
54387,1.8
280163,
79467,1.83
71284,
230379,
230306,1.91
105973,1.8
355527,1.8
255992,1.8
195315,
73448,
70794,
362037,
244464,1.78
213076,1.88
207593,
236918,
274747,
17065,1.75
228739,1.88
142758,
198121,
132412,1.76
248845,1.8
329816,1.85
60614,1.88
55793,1.7
338890,1.88
66516,
224128,
58703,1.78
102191,1.7
119496,
306078,
353490,
321948,1.83
314393,
391794,1.8
288576,1.7
106341,
418799,
339606,1.91
208222,1.88
362564,1.8
157394,1.93
418032,
233694,
341818,1.88
387966,
285215,1.88
300960,
355542,
376590,
221793,1.67
165198,1.85
236833,
316904,
18066,1.88
276310,
385221,
380042,1.88
163492,1.85
52735,1.62
111149,
385274,
26204,1.85
258983,1.93
199863,1.7
305030,
88318,
342273,
55745,1.93
420876,
381430,
340445,
353705,1.75
341853,1.98
265438,1.85
167370,1.88
15126,1.91
128552,1.96
14844,1.93
58221,1.83
218259,1.93
185388,1.88
107357,1.96
47770,1.88
106755,1.88
124656,1.88
71280,1.93
232057,1.85
237452,1.78
201239,1.83
42379,1.8
57163,1.98
124658,1.85
221012,1.85
264983,1.75
71250,1.71
64496,1.77
228272,1.76
210831,1.75
152804,1.72
65950,1.72
152804,1.72
19728,1.76
72450,1.63
69208,1.63
264983,1.75
228272,1.76
20732,1.86
339455,
297368,1.78
51392,1.63
248326,
131566,1.78
342835,1.78
232036,1.85
117866,1.85
244416,1.85
163996,1.88
158912,1.93
74441,1.83
55067,1.85
326111,1.8
59310,1.85
51345,2.03
36300,1.85
51009,1.83
185434,1.91
341820,1.8
200159,1.91
49283,1.96
349089,1.88
255993,1.83
44553,1.88
264344,1.85
14844,1.93
205795,1.8
193644,1.85
341820,1.8
187236,1.8
185434,1.91
47975,1.93
51141,1.83
338500,1.85
39234,1.83
264372,1.83
275923,1.83
104967,1.91
22218,1.96
294337,1.78
25838,1.8
378006,1.75
65382,1.88
124656,1.88
198592,1.83
48632,1.91
129368,1.8
80491,1.85
88992,1.83
122368,1.88
158748,1.85
175014,1.8
54573,1.8
339455,
51387,1.7
220592,1.81
248326,
230628,1.8
133076,
112957,1.68
48599,1.7
273680,1.83
234309,
119496,
277846,
195315,
47876,1.84
374578,
371932,1.76
52388,1.64
348715,
288576,1.7
36298,1.75
261017,1.96
208824,1.8
59310,1.85
95853,
257537,
385592,1.91
225214,1.83
53483,1.83
406648,1.83
255448,1.96
52462,1.78
194136,1.93
67154,1.83
231620,1.8
76515,1.91
197446,1.83
204755,
267024,
353705,1.75
221015,1.81
401440,1.85
452586,
297139,1.83
391778,1.73
72400,1.8
169492,1.75
302587,1.7
180948,
99377,1.85
245017,
235550,1.8
234275,1.8
192246,1.91
163538,1.88
96239,1.85
372310,1.83
409264,
232059,1.98
137890,1.83
195372,1.8
25726,
212596,1.85
275451,1.73
80725,1.88
241742,1.8
265148,1.8
207606,
422758,1.91
306421,1.72
221362,
297368,1.78
179300,1.7
143140,1.7
223130,
256533,
406219,
201870,
137948,
120664,
137990,
45605,
80723,1.67
45139,1.78
78431,
98733,
111879,
198254,
130628,
213979,1.8
265438,1.85
200185,
52057,1.83
369287,
258983,1.93
256756,1.83
215205,1.75
355096,1.8
400523,
158720,1.78
200805,
163492,1.85
256797,
208222,1.88
333081,1.88
321948,1.83
46273,
377363,1.88
299619,1.83
353490,
50643,
79315,
102191,1.7
258324,1.91
236833,
199408,
371863,1.85
195334,1.73
246159,
39425,1.67
103375,
349488,1.91
284014,
79443,1.68
256081,
255449,1.88
72868,1.8
99429,
87834,
322099,
267148,1.73
267242,1.78
183861,1.65
296390,
407392,
201885,1.93
257637,1.85
144160,1.8
406654,1.8
256802,1.96
180446,1.98
290531,
96981,
417258,
291039,
398054,
196920,1.88
188555,
305444,
194579,
148276,
82217,
208061,
256796,
189961,1.83
255992,1.8
59984,
231617,
230306,1.91
302567,1.96
418094,1.85
217883,1.93
233694,
181384,1.78
342856,
387966,
200763,
204753,
63682,
217448,1.83
199379,1.85
265627,1.83
39712,1.88
305030,
228124,
400491,
49417,1.8
54387,1.8
367815,1.75
449396,
71284,
322099,
288499,
333770,
353542,
417332,
407832,1.93
280163,
223152,1.68
58369,1.83
32466,1.68
236795,1.88
237726,
396118,1.88
321792,
244418,1.8
336621,1.85
92965,1.7
196480,
327367,
118058,
50643,
418032,
372309,
135192,
214009,
295674,
299619,1.83
166074,
193290,1.73
377956,
43233,
255404,
353488,
314393,
71660,1.88
329816,1.85
48423,1.8
228644,
340528,
245109,1.93
202572,1.85
161448,1.93
314394,
64085,1.64
213079,1.75
425537,
200150,
112987,1.88
327786,
332112,
228155,1.85
88318,
315054,
52735,1.62
327367,
328928,
401399,
215329,
342864,
403858,1.78
317520,
451920,
318573,1.85
248845,1.8
163438,1.78
395238,
316904,
223481,1.83
396005,
47876,1.84
301488,
371932,1.76
447347,
236918,
250897,
289986,
385221,
264414,
355542,
418799,
205282,
338897,
66516,
407873,
451582,
284061,
119214,
195331,
269874,
353587,
193293,
210545,
94747,1.83
114885,1.73
425525,1.78
230049,1.8
291010,1.85
26204,1.85
289912,
421695,
227447,1.73
309071,1.98
281515,1.83
203751,
367821,
217437,1.91
235930,1.83
130438,1.88
308088,
204755,
371863,1.85
130438,1.88
235930,1.83
464370,
200852,1.93
204764,1.93
111879,
96239,1.85
257091,1.8
269909,1.75
452586,
240797,1.85
180948,
205313,1.91
38180,1.83
74333,1.91
303908,1.83
233214,
210033,1.88
78785,
80725,1.88
422758,1.91
303122,1.91
206574,2.06
228670,1.85
51309,1.93
213059,1.96
161874,1.88
210225,
223130,
248329,
45605,
98733,
73500,1.68
49417,1.8
258900,1.85
422851,1.75
39712,1.88
87834,
226703,1.83
244423,
417332,
196050,
32466,1.68
58369,1.83
414511,
291039,
302567,1.96
81041,1.75
255373,
25683,1.85
234309,
134532,
96981,
188555,
322022,1.78
112987,1.88
106357,1.93
135192,
196920,1.88
305444,
65992,1.73
417207,
398054,
47876,1.84
299619,1.83
289173,1.85
238147,
255448,1.96
274685,
385592,1.91
277736,
269874,
390263,
79315,
195315,
52057,1.83
299524,
267024,
64085,1.64
56361,1.88
199408,
215329,
205282,
400523,
48423,1.8
245109,1.93
53483,1.83
339767,
119214,
315057,1.73
197556,
222299,
283488,1.85
289986,
284061,
451920,
445470,
267148,1.73
277195,1.83
340741,1.88
315054,
447347,
289164,
78419,1.7
251270,1.83
400491,
451582,
377989,
407383,
448184,
256756,1.83
406809,
377987,
245531,1.85
315569,
228124,
64718,
215205,1.75
213979,1.8
362612,1.91
14844,1.93
90080,1.98
372312,1.93
163480,1.96
75813,1.93
203258,1.91
128552,1.96
163480,1.96
372312,1.93
14414,1.83
87690,1.83
119248,1.83
122366,1.93
122366,1.93
16375,1.75
71280,1.93
87690,1.83
187608,1.83
406728,1.93
119248,1.83
59281,1.7
125006,1.85
221806,1.7
158748,1.85
161262,1.85
47975,1.93
64570,1.85
97231,1.88
95935,1.88
16822,1.88
20732,1.86
51293,1.74
19728,1.76
257784,1.78
257784,1.78
19728,1.76
186312,1.84
179146,1.75
306421,1.72
254282,
111189,1.6
233214,
141892,1.66
206617,
112957,1.68
92879,1.71
145936,1.91
207081,1.88
233126,1.7
233126,1.7
74441,1.83
207081,1.88
207575,1.83
58877,1.88
59304,1.83
36300,1.85
59310,1.85
51345,2.03
208824,1.8
244420,1.8
250857,1.83
201847,1.85
261017,1.96
65606,1.91
341820,1.8
321788,1.91
231620,1.8
235576,1.88
49663,1.85
243925,1.91
197446,1.83
294337,1.78
90798,1.91
229218,1.93
403869,1.85
105607,1.96
44553,1.88
72244,
445464,
389553,1.83
165198,1.85
362564,1.8
339765,
420876,
55745,1.93
341853,1.98
152896,1.85
315569,
255418,1.78
138712,1.88
195437,
290206,
149100,1.8
288612,
223563,
150574,1.75
327924,1.75
340741,1.88
43502,
333770,
277195,1.83
342273,
401410,
380042,1.88
297199,1.78
50901,1.91
101157,1.85
168420,1.8
212763,1.93
258336,1.7
243374,1.88
277179,1.88
349351,
54171,
302539,
299618,
250934,1.83
190883,
238867,1.85
197809,1.83
341148,1.83
196922,1.73
189578,
329554,
232108,
189311,1.75
187230,1.91
216008,
119140,1.91
204330,1.73
231597,
58207,
385219,
121760,
96237,
300559,
224121,
207654,
210717,
445470,
251270,1.83
308077,1.63
253842,1.85
