match_id,player_id,full_name
12017514,98607,"Chang, Sophie"
12018899,19957,"Hercog, Polona"
12019043,161448,"Jones, Ben"
12019658,355527,"Jong, Alexander Maarten"
12020048,71484,"Chirico, Louisa"
12021512,339443,"Bielinskyi, Viacheslav"
12021514,232615,"Krutykh, Oleksii"
12021515,339443,"Bielinskyi, Viacheslav"
12021516,232615,"Krutykh, Oleksii"
12021538,192406,"Shalimova, Ekaterina"
12021658,263653,"Erjavec, Veronika"
12022282,377363,"Serafini, Marcello"
12022321,62000,"Kan, Victoria"
12022492,64968,"Dodin, Océane"
12022526,326524,"Pecci, Alessandro"
12022528,155556,"Bulgaru, Miriam Bianca"
12022562,88318,"Albie, Audrey"
12022672,168526,"Appleton, Emily"
12022675,223563,"Hamaliy, Elizabet"
12022685,280202,"Sieg, Madison"
12022703,233214,"Kessler, McCartney"
12022718,108621,"Kempen, Magali"
12022727,479888,"Ionescu, Elizabeth"
12022801,141892,"Carlé, María Lourdes"
12022802,51943,"Strakhova, Valeriya"
12023335,297194,"Ito, Aoi"
12023340,406665,"Saito, Sara"
12023348,75813,"Zhang, Zhizhen"
12023349,450685,"Zhou, Yi"
12023350,450685,"Zhou, Yi"
12023351,75813,"Zhang, Zhizhen"
12023352,81041,"Ly, Hoang Nam"
12023353,138966,"Trinh, Linh Giang"
12023355,81041,"Ly, Hoang Nam"
12023356,138966,"Trinh, Linh Giang"
12023358,17046,"Statham, Rubin"
12023359,257637,"Pannu, Kiranpal"
12023361,17046,"Statham, Rubin"
12023362,257637,"Pannu, Kiranpal"
12023461,231597,"Imamura, Saki"
12023462,238275,"Sawangkaew, Mananchaya"
12023465,221362,"Monnet, Carole"
12023470,138452,"Shibahara, Ena"
12024039,149100,"Sultanov, Khumoyun"
12024041,198223,"Fomin, Sergey"
12024042,198223,"Fomin, Sergey"
12024043,149100,"Sultanov, Khumoyun"
12024064,207065,"Shimizu, Eri"
12024149,369438,"Todoni, Anca Alexia"
12024225,338890,"Merida Aguilar, Daniel"
12024226,212809,"Parker, Stuart"
12024231,108767,"Hassan, Benjamin"
12024232,189540,"Habib, Hady"
12024234,189540,"Habib, Hady"
12024235,108767,"Hassan, Benjamin"
12024236,114885,"Nikles, Johan"
12024239,153826,"Echargui, Moez"
12024240,172482,"Dougaz, Aziz"
12024243,383987,"Gea, Arthur"
12024245,217835,"Iannaccone, Federico"
12024248,280123,Perfetti Noah
12024249,213076,"Erhard, Mathys"
12024252,274685,"Toth, Amarissa Kiara"
12024254,199378,"Giacomini, Luca"
12024307,190208,"Portillo Ramirez, Maria Jose"
12024308,78419,"Martinez Martinez, Jorge"
12024356,326246,"Sharipov, Marat"
12024365,369288,"Tabacco, Giorgio"
12024368,122368,"Griekspoor, Tallon"
12024369,102339,"Van De Zandschulp, Botic"
12024371,333518,"Pfeifer, Lara"
12024386,329816,"Asrawy, Amr"
12024387,42029,"Safwat, Mohamed"
12024388,42029,"Safwat, Mohamed"
12024389,329816,"Asrawy, Amr"
12024430,198121,"Maristany Zuleta De Reales, Guiomar"
12024431,234320,"Aikawa, Mayuka"
12024435,478938,"Samsonova, Laura"
12024440,207654,"Tubello, Alice"
12024489,387966,"Munk Mortensen, Rebecca"
12024512,83661,"Ymer, Elias"
12024513,83661,"Ymer, Elias"
12024514,152726,"Friberg, Karl"
12024550,284553,"Zolotareva, Anastasia"
12024556,47770,"Fucsovics, Marton"
12024557,218259,"Marozsan, Fabian"
12024559,218259,"Marozsan, Fabian"
12024572,234309,"Wong, Hong Yi Cody"
