player_id,plays
338893,
460257,
386201,
245307,
413166,
301488,
67430,right-handed
54983,
391086,
207654,right-handed
224055,
421693,
233686,
180946,right-handed
417200,
59522,
372310,
138712,left-handed
226833,right-handed
202181,right-handed
220541,right-handed
116640,right-handed
249463,
399579,
212809,right-handed
193712,left-handed
138714,
286552,
401472,
217141,
408582,
369288,
210540,
416458,
314394,
277240,
152054,
189831,right-handed
389553,
308077,left-handed
280198,
283488,
231562,right-handed
245531,
394432,
227154,
248845,right-handed
119144,right-handed
207034,right-handed
395994,
54983,
317445,
199395,right-handed
414229,
64580,right-handed
283070,right-handed
192013,right-handed
79467,left-handed
210490,right-handed
36595,right-handed
39711,right-handed
197446,right-handed
200159,left-handed
200159,left-handed
298057,left-handed
54573,right-handed
54573,right-handed
318575,left-handed
64496,right-handed
50641,right-handed
64496,right-handed
138966,right-handed
189540,right-handed
153826,right-handed
172482,left-handed
122368,right-handed
102339,right-handed
329816,
152726,right-handed
83661,right-handed
47770,right-handed
218259,right-handed
39234,right-handed
198592,right-handed
119248,right-handed
96239,right-handed
229218,right-handed
167370,right-handed
187218,right-handed
217437,right-handed
51836,right-handed
16779,right-handed
280151,right-handed
163996,right-handed
204329,right-handed
162638,
289106,
17600,right-handed
182875,
105375,right-handed
322022,
22956,right-handed
22956,right-handed
51009,right-handed
331896,
51009,right-handed
331896,
372312,
372312,
254742,right-handed
254742,right-handed
414229,
200852,right-handed
200852,right-handed
414229,
15387,right-handed
207081,right-handed
15387,right-handed
207081,right-handed
63220,right-handed
410065,
71034,right-handed
330492,right-handed
330492,right-handed
122366,right-handed
122366,right-handed
169496,right-handed
169496,right-handed
221012,right-handed
221012,right-handed
392072,
82133,right-handed
82133,right-handed
392072,
452586,
240797,left-handed
199408,
326949,
326949,
198197,right-handed
46650,
53789,right-handed
150574,right-handed
336222,right-handed
390231,
64968,right-handed
102151,left-handed
89632,right-handed
89632,right-handed
102151,left-handed
303122,
303122,
202136,right-handed
202136,right-handed
267576,
80491,right-handed
80491,right-handed
386107,
386107,
51315,right-handed
233214,
66086,right-handed
38183,left-handed
308084,right-handed
55787,right-handed
287181,right-handed
175014,left-handed
221515,right-handed
43761,left-handed
406665,right-handed
390973,
276809,
322021,
136372,
253353,
138452,right-handed
333770,
37638,
391100,
216008,
244418,right-handed
396118,
192246,right-handed
17065,right-handed
49417,right-handed
179628,right-handed
339452,right-handed
244985,
236795,
192256,right-handed
217464,right-handed
270399,right-handed
50148,right-handed
215663,right-handed
248232,right-handed
197935,
255992,left-handed
272473,
202572,right-handed
100341,left-handed
230984,
195315,right-handed
52533,right-handed
302007,
100097,right-handed
274685,
154744,
387966,
329533,
212809,right-handed
197535,right-handed
218259,right-handed
183861,right-handed
157672,right-handed
215205,right-handed
59702,left-handed
42339,right-handed
269291,right-handed
111857,right-handed
378554,
192272,right-handed
83263,right-handed
82579,right-handed
181384,right-handed
76251,right-handed
60584,right-handed
156826,
339989,
244416,right-handed
291263,right-handed
107625,right-handed
284517,right-handed
97231,right-handed
306421,right-handed
110055,right-handed
274049,right-handed
60392,right-handed
405545,
199661,right-handed
206568,right-handed
264980,right-handed
37508,right-handed
41374,right-handed
71034,right-handed
94747,right-handed
289156,
165234,right-handed
18808,right-handed
53789,right-handed
336222,right-handed
41404,right-handed
60276,right-handed
150574,right-handed
287181,right-handed
414969,
339767,right-handed
395238,
214009,
379483,
407382,
317520,
392652,
351301,
244421,right-handed
329533,
222977,
107429,
288841,
341859,
252750,right-handed
341203,
263720,
191637,right-handed
248227,
298800,
132412,right-handed
248446,
261714,
25822,
299618,
376421,
412849,
49638,right-handed
394626,
275069,
278083,
20158,right-handed
229887,
205795,right-handed
115463,right-handed
198197,right-handed
165866,right-handed
257517,
227434,right-handed
396821,
390946,
189604,
420914,
340528,
277721,
274033,
350691,
247858,
326110,
238867,right-handed
425525,
308287,
342249,
207083,right-handed
230339,
217838,
254264,
215722,
337458,
146040,right-handed
115479,
152766,right-handed
157706,
205890,
372053,left-handed
274747,
233694,right-handed
213927,
289166,right-handed
288583,
161270,
284167,
377406,
81271,right-handed
44553,right-handed
57703,right-handed
205906,left-handed
25838,right-handed
226805,right-handed
51345,left-handed
237188,left-handed
308249,
405556,
394384,
338893,
460257,
386201,
245307,
88494,
413166,
91916,
168526,
301488,
67430,right-handed
313796,
54983,
391086,
207654,right-handed
224055,
196442,
421693,
385274,
233686,
180946,right-handed
83073,
417200,
59522,
245059,
372310,
49283,right-handed
36298,right-handed
138712,left-handed
226833,right-handed
202181,right-handed
229246,
220541,right-handed
116640,right-handed
221515,right-handed
249463,
399579,
212809,right-handed
193712,left-handed
138714,
286552,
401472,
217141,
408582,
369288,
210540,
416458,
314394,
277240,
152054,
189831,right-handed
389553,
308077,left-handed
280198,
283488,
231562,right-handed
245531,
394432,
227154,
248845,right-handed
220537,right-handed
47767,right-handed
308084,right-handed
377065,right-handed
396293,right-handed
64085,right-handed
52183,right-handed
218347,right-handed
137962,left-handed
166198,
216154,right-handed
207050,right-handed
273679,left-handed
113905,right-handed
113979,right-handed
232057,right-handed
78431,
266316,
51839,right-handed
223130,right-handed
214262,
248329,
120664,
89566,
130628,
148264,
163912,
78785,
133076,
207193,
244985,
244418,right-handed
119144,right-handed
396118,
215663,right-handed
255992,left-handed
138452,right-handed
253353,
390973,
136372,
333770,
37638,
224033,right-handed
207034,right-handed
248232,right-handed
284517,right-handed
216008,
111857,right-handed
60584,right-handed
395994,
76251,right-handed
54983,
269291,right-handed
457906,
156826,
317445,
199395,right-handed
395238,
317520,
392652,
385832,
407382,
214009,
275069,
341859,
222977,
107429,
414969,
278083,
25822,
217150,
132412,right-handed
299618,
244421,right-handed
341203,
20158,right-handed
339767,right-handed
191637,right-handed
288841,
226833,right-handed
414229,
240797,left-handed
452586,
332304,
226805,right-handed
205906,left-handed
135828,
67757,left-handed
200778,
339606,
197546,
460257,
209632,
213081,
421693,
338893,
417200,
390958,
110215,
378425,
413166,
106141,
341168,
291050,
301488,
222958,right-handed
330429,
421776,
389513,
407873,
382898,
382887,
447347,
171064,
264414,
25838,right-handed
202181,right-handed
161448,right-handed
372053,left-handed
233010,
161270,
284167,
289166,right-handed
230339,
193230,right-handed
207083,right-handed
326110,
238867,right-handed
280123,
342249,
308287,
254264,
223528,right-handed
237188,left-handed
350691,
396821,
189604,
227434,right-handed
91916,
268807,
277721,
420914,
247858,
340528,
215166,right-handed
115479,
196929,right-handed
152766,right-handed
448232,
286552,
231562,right-handed
58207,
285228,
99775,
314394,
377410,
197536,
66516,
280198,
362567,
152054,
389553,
189831,right-handed
385294,
369288,
281477,
47969,
245531,
248845,right-handed
283488,
212809,right-handed
221806,right-handed
373036,
102151,left-handed
308077,left-handed
457906,
425525,
248845,right-handed
283488,
245531,
210981,
64580,right-handed
210490,right-handed
200159,left-handed
54573,right-handed
64496,right-handed
105375,right-handed
322022,
22956,right-handed
51009,right-handed
331896,
372312,
254742,right-handed
414229,
200852,right-handed
207081,right-handed
15387,right-handed
330492,right-handed
122366,right-handed
169496,right-handed
221012,right-handed
82133,right-handed
392072,
326949,
89632,right-handed
102151,left-handed
303122,
202136,right-handed
80491,right-handed
386107,
192246,right-handed
17065,right-handed
49417,right-handed
179628,right-handed
79467,left-handed
79223,right-handed
339452,right-handed
217464,right-handed
46390,right-handed
58369,left-handed
16720,right-handed
75813,right-handed
67154,right-handed
218259,right-handed
94485,right-handed
59702,left-handed
42339,right-handed
327924,left-handed
105463,right-handed
227431,right-handed
90664,right-handed
83263,right-handed
82579,right-handed
204329,right-handed
342835,right-handed
172482,left-handed
291263,right-handed
107625,right-handed
19847,left-handed
221410,right-handed
206568,right-handed
69988,right-handed
264980,right-handed
37508,right-handed
41374,right-handed
318574,right-handed
163996,right-handed
60276,right-handed
150574,right-handed
287181,right-handed
198197,right-handed
165866,right-handed
390946,
340528,
274033,
247858,
146040,right-handed
115479,
152766,right-handed
157706,
205890,
372053,left-handed
274747,
233694,right-handed
161270,
284167,
81271,right-handed
57703,right-handed
205906,left-handed
25838,right-handed
237188,left-handed
394384,
88494,
91916,
168526,
67430,right-handed
313796,
391086,
207654,right-handed
196442,
385274,
180946,right-handed
83073,
417200,
59522,
245059,
49283,right-handed
36298,right-handed
229246,
116640,right-handed
221515,right-handed
220537,right-handed
261017,right-handed
91240,left-handed
406808,
47767,right-handed
255449,right-handed
56017,right-handed
294337,left-handed
57289,right-handed
16822,left-handed
92074,right-handed
308084,right-handed
377065,right-handed
396293,right-handed
64085,right-handed
240100,right-handed
256104,right-handed
97995,right-handed
221362,left-handed
52183,right-handed
23082,right-handed
218347,right-handed
255391,right-handed
137962,left-handed
71660,left-handed
48632,right-handed
52276,right-handed
166198,
216154,right-handed
207050,right-handed
273679,left-handed
113905,right-handed
113979,right-handed
232057,right-handed
78431,
266316,
51839,right-handed
223130,right-handed
214262,
248329,
120664,
89566,
130628,
148264,
163912,
78785,
133076,
207193,
244985,
244418,right-handed
396118,
215663,right-handed
255992,left-handed
138452,right-handed
253353,
390973,
136372,
333770,
37638,
224033,right-handed
248232,right-handed
284517,right-handed
216008,
111857,right-handed
60584,right-handed
76251,right-handed
269291,right-handed
457906,
195315,right-handed
50915,right-handed
157672,right-handed
272473,
156826,
317445,
199395,right-handed
395238,
317520,
392652,
385832,
407382,
214009,
275069,
341859,
222977,
107429,
414969,
278083,
25822,
217150,
132412,right-handed
299618,
244421,right-handed
341203,
20158,right-handed
339767,right-handed
191637,right-handed
288841,
226833,right-handed
414229,
240797,left-handed
452586,
332304,
226805,right-handed
205906,left-handed
135828,
132370,right-handed
67757,left-handed
66476,right-handed
41404,right-handed
66968,right-handed
200778,
339606,
197546,
460257,
209632,
213081,
421693,
338893,
417200,
390958,
110215,
378425,
413166,
106141,
341168,
291050,
301488,
222958,right-handed
330429,
421776,
389513,
407873,
382898,
382887,
447347,
171064,
264414,
25838,right-handed
202181,right-handed
161448,right-handed
372053,left-handed
233010,
161270,
284167,
289166,right-handed
230339,
193230,right-handed
207083,right-handed
326110,
238867,right-handed
280123,
342249,
308287,
254264,
223528,right-handed
168526,
196442,
237188,left-handed
350691,
396821,
189604,
227434,right-handed
91916,
268807,
277721,
420914,
247858,
340528,
215166,right-handed
53789,right-handed
369438,
18808,right-handed
115479,
196929,right-handed
152766,right-handed
448232,
286552,
231562,right-handed
58207,
285228,
99775,
314394,
377410,
197536,
66516,
280198,
362567,
152054,
389553,
189831,right-handed
385294,
369288,
281477,
47969,
245531,
248845,right-handed
283488,
212809,right-handed
221806,right-handed
373036,
88494,
102151,left-handed
308077,left-handed
313796,
221015,right-handed
379442,
221383,right-handed
261752,
270414,
272506,
180948,
210981,
285840,
170976,right-handed
273679,left-handed
38183,left-handed
264372,left-handed
36678,right-handed
414353,
382906,
297948,
403896,
403166,
122660,
299625,
71736,
360263,
122668,
410066,
99383,
212596,
215286,
168404,
196958,
207077,right-handed
51839,right-handed
288611,
90274,
223130,right-handed
78785,
113905,right-handed
248329,
148264,
214262,
232057,right-handed
207575,
50148,right-handed
197935,
46390,right-handed
255992,left-handed
297194,
460162,right-handed
284014,
191769,
238275,
79443,right-handed
321792,
189311,right-handed
457906,
41404,right-handed
425525,
248845,right-handed
283488,
291050,
192341,
245531,
308077,left-handed
369288,
386201,
390958,
265438,
231562,right-handed
289233,right-handed
351204,
200777,right-handed
244416,right-handed
76251,right-handed
191056,right-handed
330429,
421776,
264414,
382898,
382887,
407873,
447347,
210981,
60392,right-handed
299618,
132412,right-handed
341203,
288841,
206602,right-handed
265808,right-handed
339767,right-handed
24412,left-handed
330085,
100317,
317520,
291202,
25822,
49638,right-handed
338890,right-handed
407382,
67743,right-handed
265627,left-handed
201729,right-handed
298800,
217150,
395238,
107429,
132558,right-handed
226833,right-handed
245307,
233686,
180946,right-handed
394384,
189604,
396821,
227434,right-handed
340528,
247858,
350691,
342249,
215722,
230339,
207083,right-handed
308287,
425525,
238867,right-handed
281447,
204529,right-handed
81275,right-handed
108563,
341168,
87090,right-handed
296354,
50064,
284048,right-handed
152766,right-handed
137932,right-handed
220536,
92442,right-handed
336308,
303360,
88494,
377363,
362564,right-handed
168526,
301488,
194136,right-handed
362567,
448232,
277240,
340742,right-handed
246103,
342909,
318573,right-handed
408582,
401472,
189570,right-handed
197536,
66516,
213079,
379442,
270414,
210981,
272506,
180948,
240100,right-handed
227431,right-handed
75813,right-handed
238300,right-handed
207575,
79467,left-handed
49417,right-handed
32466,right-handed
191842,right-handed
175070,right-handed
325141,right-handed
289233,right-handed
47767,right-handed
245307,
289146,right-handed
132370,right-handed
59702,left-handed
49171,right-handed
396293,right-handed
64085,right-handed
23082,right-handed
52388,right-handed
79467,left-handed
79223,right-handed
39712,right-handed
46390,right-handed
58369,left-handed
16720,right-handed
75813,right-handed
67154,right-handed
167370,right-handed
238300,right-handed
94485,right-handed
59702,left-handed
36067,right-handed
327924,left-handed
105463,right-handed
227431,right-handed
90664,right-handed
83263,right-handed
26204,right-handed
58877,right-handed
204329,right-handed
342835,right-handed
172482,left-handed
291263,right-handed
19847,left-handed
221410,right-handed
155556,
19788,right-handed
69988,right-handed
19202,right-handed
318574,right-handed
163996,right-handed
220537,right-handed
261017,right-handed
91240,left-handed
406808,
47767,right-handed
255449,right-handed
56017,right-handed
294337,left-handed
65382,right-handed
57289,right-handed
102151,left-handed
47975,right-handed
54573,right-handed
16822,left-handed
108565,right-handed
271389,
92074,right-handed
240100,right-handed
256104,right-handed
97995,right-handed
221362,left-handed
23082,right-handed
255391,right-handed
137962,left-handed
71660,left-handed
48632,right-handed
129368,left-handed
87690,right-handed
124656,right-handed
39711,right-handed
77223,right-handed
52276,right-handed
195315,right-handed
50915,right-handed
157672,right-handed
272473,
222977,
107429,
25822,
341203,
132370,right-handed
66476,right-handed
41404,right-handed
66968,right-handed
417200,
110215,
413166,
106141,
341168,
25838,right-handed
284167,
289166,right-handed
168526,
196442,
237188,left-handed
91916,
215166,right-handed
20732,right-handed
53789,right-handed
264980,right-handed
369438,
18808,right-handed
115479,
196929,right-handed
88494,
313796,
221015,right-handed
379442,
221383,right-handed
261752,
270414,
272506,
180948,
210981,
285840,
170976,right-handed
273679,left-handed
38183,left-handed
264372,left-handed
287181,right-handed
308084,right-handed
36678,right-handed
414353,
382906,
297948,
403896,
403166,
122660,
299625,
71736,
360263,
122668,
410066,
99383,
212596,
135032,
212763,
101211,right-handed
422758,
215286,
241742,
168404,
196958,
207077,right-handed
51839,right-handed
288611,
90274,
223130,right-handed
78785,
113905,right-handed
248329,
148264,
214262,
232057,right-handed
207575,
50148,right-handed
197935,
46390,right-handed
255992,left-handed
297194,
460162,right-handed
106341,
284014,
155952,right-handed
191769,
238275,
333770,
390973,
79443,right-handed
224033,right-handed
138452,right-handed
321792,
136372,
189311,right-handed
80535,
41404,right-handed
425525,
248845,right-handed
283488,
291050,
192341,
245531,
308077,left-handed
369288,
386201,
390958,
265438,
231562,right-handed
289233,right-handed
351204,
200777,right-handed
244416,right-handed
76251,right-handed
191056,right-handed
330429,
421776,
264414,
382898,
382887,
407873,
447347,
210981,
90664,right-handed
60392,right-handed
299618,
132412,right-handed
341203,
288841,
206602,right-handed
265808,right-handed
339767,right-handed
24412,left-handed
330085,
100317,
317520,
291202,
25822,
49638,right-handed
338890,right-handed
407382,
67743,right-handed
265627,left-handed
201729,right-handed
298800,
217150,
395238,
107429,
202181,right-handed
132558,right-handed
226833,right-handed
222958,right-handed
245307,
233686,
180946,right-handed
195840,right-handed
226805,right-handed
254742,right-handed
205906,left-handed
394384,
189604,
396821,
227434,right-handed
340528,
247858,
350691,
342249,
215722,
230339,
207083,right-handed
308287,
425525,
238867,right-handed
281447,
204529,right-handed
81275,right-handed
108563,
341168,
87090,right-handed
296354,
236833,left-handed
354634,right-handed
74875,right-handed
50064,
284048,right-handed
384606,right-handed
97415,
348987,right-handed
152766,right-handed
372053,left-handed
137932,right-handed
220536,
92442,right-handed
336308,
231620,right-handed
303360,
88494,
377363,
362564,right-handed
48318,right-handed
168526,
301488,
248273,
210717,
194136,right-handed
362567,
448232,
