player_id,full_name,current_rank,total_prize,country
238735,"M Rifqi, Fitriadi",562,17150,Indonesia
83397,"Ofner, Sebastian",37,1602643,Austria
83397,"Ofner, Sebastian",37,1602643,Austria
43748,"Thiem, Dominic",89,25120402,Austria
43748,"Thiem, Dominic",89,25120402,Austria
170946,"Bergs, Zizou",124,654679,Belgium
170946,"Bergs, Zizou",124,654679,Belgium
45258,"de Loore, Joris",206,378512,Belgium
45258,"de Loore, Joris",206,378512,Belgium
48318,"Martincova, Tereza",152,1946837,Czech Republic
67757,"Pera, Bernarda",83,3235568,USA
303360,"Falei, Aliona",200,40137,Belarus
16327,"Copil, Marius",287,2274149,Romania
253842,"Ionel, Nicholas David",263,182921,Romania
16327,"Copil, Marius",287,2274149,Romania
253842,"Ionel, Nicholas David",263,182921,Romania
50901,"Popko, Dmitry",325,512682,Kazakhstan
229275,"Skatov, Timofey",277,468354,Kazakhstan
50901,"Popko, Dmitry",325,512682,Kazakhstan
229275,"Skatov, Timofey",277,468354,Kazakhstan
336621,"Jones, Maximus",579,28708,Thailand
59984,"Trongcharoenchaikul, Wishaya",795,82634,Thailand
336621,"Jones, Maximus",579,28708,Thailand
59984,"Trongcharoenchaikul, Wishaya",795,82634,Thailand
44547,"Albot, Radu",150,4224573,Moldova
372348,"Snitari, Ilya",727,34218,Moldova
275105,"Bouzas Maneiro, Jessica",132,307699,Spain
15795,"Balleret, Benjamin",,302818,Monaco
158912,"Vacherot, Valentin",173,125775,Monaco
158912,"Vacherot, Valentin",173,125775,Monaco
15795,"Balleret, Benjamin",,302818,Monaco
332985,"Popa, Maria Sara",449,23070,Romania
155890,"Stefanini, Lucrezia",156,510742,Italy
160364,"Ghioroaie, Ylona-Georgiana",379,96953,Romania
46465,"Cadanțu-Ignatik, Alexandra",309,986534,Romania
207593,"Brancaccio, Nuria",251,186509,Italy
215166,"Waltert, Simona",189,515468,Switzerland
195334,"Zavatska, Katarina",173,703276,Ukraine
165866,"Miyazaki, Yuriko Lily",176,433615,United Kingdom
72248,"Varillas, Juan Pablo",108,1252955,Peru
322082,"Buse, Ignacio",447,27004,Peru
72248,"Varillas, Juan Pablo",108,1252955,Peru
266259,"Huertas Del Pino Cordova, Arklon",585,74765,Peru
51323,"King, Darian",548,552605,Barbados
51323,"King, Darian",548,552605,Barbados
399603,"Romano, Filippo",1063,7742,Italy
207089,"Holmgren, August",297,51613,Denmark
207089,"Holmgren, August",297,51613,Denmark
377065,"Hovde, Liv",296,87288,USA
248326,"Baptiste, Hailey",114,751678,USA
44549,"Cecchinato, Marco",202,4158297,Italy
185434,"Rodriguez Taverna, Santiago",200,332820,Argentina
16833,"Giannessi, Alessandro",233,1205808,Italy
169486,"Olivieri, Genaro Alberto",174,354875,Argentina
54975,"Casanova, Hernan",378,223345,Argentina
146040,"Gomez, Federico Agustin",342,56752,Argentina
303307,"Barrena, Alex",411,43658,Argentina
76515,"Gakhov, Ivan",176,323998,Russia
87834,"Hon, Priscilla",172,1063361,Australia
43206,"Rompies, Jessy",1094,110124,Indonesia
407597,"Quevedo, Kaitlin",738,13641,Spain
70794,"Wu, Ho Ching",610,68107,Hong Kong
451614,"Khan, Laquisa",1131,2870,Australia
288499,"Katsumi, Nanari",838,9156,Japan
191092,"Tang, Qianhui",1248,127311,China
159956,"Gumulya, Beatrice",1294,62321,Indonesia
208604,"Mcgiffin, Tenika",912,4763,Australia
405033,"Mihulka, Bridget",1236,2086,Australia
246283,"Barry, Monique",623,18138,New Zealand
288474,"Sato, Hikaru",566,10542,Japan
179248,"Yoshioka, Kisa",691,10628,Japan
336819,"Mushika, Mio",563,11725,Japan
329507,"Braithwaite, Thomas",848,10211,Australia
196903,"Delaney, Jesse",1018,18470,Australia
215666,"Tajima, Naoki",1035,41759,Japan
32466,"Moriya, Hiroki",341,862901,Japan
299481,"Sekulic, Philip",270,133936,Australia
302567,"Sakellaridis, Stefanos",486,104216,Greece
177644,"Takahashi, Yusuke",403,136863,Japan
119140,"Ellis, Blake",397,138253,Australia
119118,"Harper, Mitchell",1082,13428,Australia
92779,"Walkin, Brandon",808,51288,Australia
66874,"Imai, Shintaro",642,116542,Japan
233126,"Sweeny, Dane",218,343820,Australia
214247,"Liu, Hanyi",760,19953,China
367815,"Isomura, Kokoro",762,19166,Japan
233138,"Court, Jayden",899,15113,Australia
388080,"Marinkov, Pavle",900,24468,Australia
154490,"Pearson, Kody",833,25905,Australia
224087,"Jones, Scott",1006,8199,Australia
193083,"Morvayova, Viktoria",501,54979,Slovakia
179262,"Liaonenka, Aliaksandr",776,26197,Belarus
383652,"Pridankina, Elena",324,29313,Russia
196050,"Desai, Zeel",524,54586,India
51651,"Rosatello, Camilla",315,213979,Italy
293868,"Kudermetova, Polina",159,219618,Russia
52388,"Hesse, Amandine",298,775028,France
126402,"Denolly, Corentin",440,172245,France
158636,"Prisăcariu, Andreea",318,85439,Romania
478938,"Samsonova, Laura",932,3036,Czech Republic
289156,"Zucchini, Arianna",573,19832,Italy
177686,"Barranco Cosano, Javier",302,183825,Spain
115463,"Tiurnev, Evgenii",519,169746,Russia
247791,"Parry, Diane",63,1489183,France
261015,"Musetti, Lorenzo",26,4252407,Italy
246159,"Kraus, Sinja",167,243371,Austria
231208,"Park, Sohyun",293,71732,South Korea
311586,"Agafonov, Egor",581,22353,Russia
223148,"Wang, Xiyu",64,1475758,China
19728,"Cirstea, Sorana",22,7618153,Romania
180984,"Vishwakarma, Siddharth",678,18402,India
192275,"Sureshkumar, Manish",882,58318,India
92667,"Castelnuovo, Luca",624,65634,Switzerland
191056,"Dev, S D Prajwal",595,46198,India
191842,"Added, Dan",303,228435,France
42152,"Napolitano, Stefano",160,562717,Italy
351204,"Pieczkowski, Olaf",527,22692,Poland
246084,"Eqbal, Ishaque",810,15973,India
54903,"Karlovskiy, Evgeny",560,320415,Russia
205777,"Kumaran, Bharath Nishok",1461,4113,India
214341,"Kalyanpur, Adil",1458,22007,India
97363,"Wallart, Enzo",661,21773,France
170964,"Bittoun Kouzmine, Constantin",569,64801,France
245513,"Weber, Arthur",365,50089,France
175070,"Fonio, Giovanni",279,120558,Italy
221211,"Ho, Ray",766,55523,Chinese Taipei
349488,"Pokorny, Lukas",587,38372,Slovakia
58515,"Collins, Danielle",46,5785598,USA
311012,"Krueger, Ashlyn",76,696010,USA
99131,"Bucsa, Cristina",67,1398872,Spain
67757,"Pera, Bernarda",83,3235568,USA
50915,"Plipuech, Peangtarn",500,279654,Thailand
46391,"Struff, Jan-Lennard",25,8009047,Germany
252168,"Tauson, Clara",95,1362854,Denmark
60276,"Podoroska, Nadia",86,1871393,Argentina
49171,"Parrizas Diaz, Nuria",121,1369534,Spain
213943,"Osorio Serrano, María Camila",100,1487607,Colombia
275105,"Bouzas Maneiro, Jessica",132,307699,Spain
267576,"Bouquier, Arthur",608,48002,France
154744,"Lee, Eunhye",712,27063,South Korea
341820,"Rocha, Henrique",240,59273,Portugal
90814,"Teichmann, Jil",190,2925132,Switzerland
195334,"Zavatska, Katarina",173,703276,Ukraine
47810,"Khromacheva, Irina",547,840915,Russia
124804,"Masarova, Rebeka",93,937663,Spain
252168,"Tauson, Clara",95,1362854,Denmark
215166,"Waltert, Simona",189,515468,Switzerland
44549,"Cecchinato, Marco",202,4158297,Italy
385832,"Pawlak, Lucie",1360,3165,France
289164,"Granwehr, Alina",773,18769,Switzerland
353490,"Vargová, Nina",631,12754,Slovakia
204755,"Ganz, Fiona",594,38585,Switzerland
284553,"Zolotareva, Anastasia",740,71429,Russia
234320,"Aikawa, Mayuka",586,34366,Japan
118058,"Demidova, Diana",699,29500,Russia
231594,"Kozaki, Funa",728,30584,Japan
332984,"Cirpanli, Defne",991,10003,Turkey
371872,"Garcia Cid, Maria",1010,3597,Spain
189993,"Sarkisova, Karine",1271,11032,Russia
306452,"Zvonaru, Ioana",911,9023,Romania
217150,"Polukhin, Savva",1407,13273,Russia
160022,"Codescu, Razvan Marius",,3502,Romania
455688,"Zolotareva, Rada",1137,3807,Russia
329139,"Jaskova, Anika",752,13043,Slovakia
245561,"Atay, Selina",1294,8016,Turkey
220540,"Lumsden, Ewen",1271,4708,United Kingdom
188493,"Podlinska, Marcelina",869,10240,Poland
289153,"Hopp, Michel",1419,1752,Germany
371052,"El Aouni, Aya",818,12618,Morocco
121248,"Roveri Sidney, Gabriel",1453,23074,Brazil
171026,"Tsygourova, Katerina",890,17264,Switzerland
416482,"Bochoradze, Anna",1360,1438,Georgia
160530,"Seibold, Emily",750,37172,Germany
445463,"Mi, Tianmi",639,9536,China
420979,"Zhiyenbayeva, Sonja",1232,4447,Kazakhstan
38674,"Nesterov, Alexey",1499,1587,Russia
79597,"Massara, Antonio",1317,52413,Italy
392635,"Markovic, Sasa",1371,3283,Serbia
305014,"Salton, Dylan",1476,10715,South Africa
383066,"Podorozhnyi, Artem",1428,792,Ukraine
405085,"Atia, Mariam",1299,,Egypt
36593,"Krawietz, Kevin",843,1771706,Germany
311586,"Agafonov, Egor",581,22353,Russia
155890,"Stefanini, Lucrezia",156,510742,Italy
63220,"Ponchet, Jessika",129,792143,France
164010,"Raisma, Kenneth",1635,24505,Estonia
281443,"Lopez, Noah",1020,16365,Switzerland
265632,"Zakaryia, Faris",1140,13833,Egypt
266466,"Khamis, Yusuf",1493,845,Egypt
152896,"Drinic, Milan",1117,18625,Serbia
383428,"Mossur, Mykhailo",1717,1390,Ukraine
237045,"Summers, Matthew",1428,3549,United Kingdom
425537,"Ivanov, Saveliy",1290,3682,Russia
400523,"Hrazdil, Jan",1123,6667,Czech Republic
182086,"Bass, Finn",1344,18833,United Kingdom
340531,"Bonsach Ganley, Kane",1070,4267,Denmark
228644,"Pogosian, Sergei",1179,9494,Russia
268807,"Verbin, Pavel",1154,3968,Russia
280123,Perfetti Noah,1331,3693,Italy
391007,"Minighini, Daniele",1330,3809,Italy
100093,"Ferrari, Francesco",1215,22778,Italy
193230,"Moraing, Oscar",1380,18169,Germany
228662,"Bertimon, Maxence",1204,6398,France
215719,"Brigida, Omar",1176,10116,Italy
245105,"Liucci, Francesco",1495,2828,Italy
291010,"Agostini, Simone",1473,7509,Italy
55787,"Olivo, Renzo",284,1152568,Argentina
270439,"Mair, Laura",753,14573,Italy
277187,"Abbagnato, Anastasia",525,20183,Italy
386231,"Lacy, Isabelle",680,23529,United Kingdom
222299,"Hertel, Anna",795,27058,Poland
103549,"Jokic, Katarina",629,33198,Serbia
233010,"Murgett, Bronte",1319,2301,United Kingdom
320723,"Szabanin, Natalia",659,44850,Hungary
296354,"Gimbrère, Jasmijn",548,40349,Netherlands
384606,"Stoiber, Ranah Akua",622,25773,United Kingdom
20001,"Ekshibarova, Vlada",761,113679,Israel
197556,"Ulyashchenko, Anna",780,17208,USA
20347,"Özgen, Pemra",590,390802,Turkey
216457,"Koshiishi, Ayumi",552,48683,Japan
107357,"Grenier, Hugo",151,809593,France
326111,"Gigante, Matteo",183,213188,Italy
248846,"Mayot, Harold",132,424547,France
243925,"Droguet, Titouan",170,246895,France
250857,"Moro Canas, Alejandro",234,90126,Spain
57155,"Jorda Sanchis, David",326,77698,Spain
264358,"Llamas Ruiz, Pablo",148,186075,Spain
193644,"Sanchez Izquierdo, Nikolas",285,135638,Spain
265438,"Deschamps, Thomas (Fra)",1433,12843,France
377356,"Duhan, Chirag",1368,6147,India
234888,"Namigandet Tenguere, Loic",1241,2057,France
169370,"Bolla, Andrea",1472,9508,Italy
289173,"Hussey, Giles",464,47740,United Kingdom
192346,"Villet, Marie",768,26456,France
300959,"Gettwart, Fabienne",603,17953,Germany
18809,"Rezai, Aravane",964,2346603,France
108701,"Noel, Mallaurie",982,45447,France
63238,"Morderger, Yana",674,94935,Germany
65128,"Desperrier, Gaelle",1026,11960,France
47801,"Eikeri, Ulrikke",557,712516,Norway
19329,"Radwańska, Urszula",502,1763782,Poland
44236,"Di Sarra, Federica",485,216442,Italy
200778,"Darras, Mayeul",1495,7777,France
373288,"Bougouffa , Hanna",1023,5899,France
106141,"Walch, Antoine",,8843,France
192341,"Fomba, Luc",1334,6228,France
210114,"Ovcharenko, Ekaterina",640,27633,Russia
288575,"Martynov, Diana",538,24593,France
52735,"Arcangioli, Manon",1074,192374,France
110215,"Salas, Emmanuelle",,10986,France
383992,"Gureva, Anastasiia",474,27746,Russia
18092,"Cox, Daniel",460,276003,United Kingdom
196929,"Nouza, Petr",754,107928,Czech Republic
161448,"Jones, Ben",868,39528,United Kingdom
135828,Walters M.,1345,5227,United Kingdom
60614,"Poljak, David",911,108611,Czech Republic
205971,"Zuk, Kacper",423,302945,Poland
245110,"Matusevich, Anton",468,102681,United Kingdom
267242,"Wendelken, Harry",574,53684,United Kingdom
145108,"Bertola, Remy",396,79926,Switzerland
222958,"Gray, Alastair",476,183530,United Kingdom
49660,"Peliwo, Filip",441,320741,Poland
38183,"Bagnis, Facundo",140,2448413,Argentina
121022,"Wood, Warren",1118,5074,USA
460291,"Khazime, Daniel",1053,2796,Russia
379585,"Safonov, Aristarkh",1490,1395,Russia
195817,"Garcia, Miguel",1474,4868,Spain
298618,"Yamanaka, Taiyo",1034,15000,Japan
339765,"Kudriashov, Igor",965,8078,Russia
445464,"Chayka, Aleksander",1241,1950,Russia
47969,"Werner, Caroline",,39340,Germany
478921,"Ye, Shiyu",1100,1626,China
98751,"Koussenkova, Valeria",1327,12777,Spain
349923,"Golas, Olga",1386,2116,Poland
414904,"Vadyala, Mansi",1275,3330,USA
192342,"Pietri, Benjamin",1226,32709,France
385294,"Jadoun, Nicolas",1493,540,France
362043,"Cirotte, Astrid",1207,14158,France
232087,"Bergen, Mariia",,2457,Ukraine
373196,"Lobanov, Aleksandr",1000,13206,Russia
166074,"Ceschi, Gloria",1174,17252,Italy
281477,"Morandais, Jean-Christian",1245,2328,Guadeloupe
377410,"Reguer, Alyssa",1077,8983,France
255461,"Boehner, Laura",1225,15176,Germany
382361,"Kukasian, Artur",1157,2430,Russia
49663,"Escoffier, Antoine",197,350683,France
208824,"Andreev, Adrian",258,275178,Bulgaria
43761,"Collarini, Andrea",288,608705,Argentina
233214,"Kessler, McCartney",153,188187,USA
46591,"Paquet, Chloe",154,1068979,France
283655,"Makarova, Ekaterina",168,185440,Russia
160190,"Hartono, Arianne",142,472465,Netherlands
314519,"Semenistaja, Darja",111,231541,Latvia
390986,"Yamalapalli, Sahaja",326,34913,India
38493,"Johnson, Steve",239,6719078,USA
36678,"Sandgren, Tennys",274,2977482,USA
16192,"Marchenko, Illya",228,2026352,Ukraine
63642,"Kwiatkowski, Thai-Son",294,428698,USA
417424,"Svajda, Trevor",1051,22525,USA
36595,"Kudla, Denis",169,3780958,USA
38517,"Trungelliti, Marco",220,1342981,Argentina
309157,"Mayo, Aidan",304,77003,USA
288611,"Reami, Adriana",650,34539,USA
367819,"Candiotto, Ana",575,25522,Brazil
164852,"Okalova, Martina",528,16174,Slovakia
406219,"Senties, Ximena",1248,2708,Mexico
122654,"Proctor, Lauren",915,25527,USA
80723,"Herazo Gonzalez, Maria Fernanda",582,125211,Colombia
210225,"Bayerlová, Michaela",504,73794,Czech Republic
90274,"Manasse, Maegan",1319,44779,USA
58483,"Zhu, Amy",717,57820,USA
201870,"Hewitt, Dalayna",443,59331,USA
200757,"Lemaître, Tiphanie",490,50785,France
92877,"Fossa Huergo, Nicole",577,41160,Italy
137990,"Failla, Jessica",498,47723,USA
236795,"Gaal, Corey",1173,9139,Australia
50148,"Puttergill, Calum",874,76763,Australia
66874,"Imai, Shintaro",642,116542,Japan
197935,"Imamura, Masamichi",978,23613,Japan
270399,"Watanabe, Seita",1091,30525,Japan
329507,"Braithwaite, Thomas",848,10211,Australia
407597,"Quevedo, Kaitlin",738,13641,Spain
336819,"Mushika, Mio",563,11725,Japan
70794,"Wu, Ho Ching",610,68107,Hong Kong
179248,"Yoshioka, Kisa",691,10628,Japan
246283,"Barry, Monique",623,18138,New Zealand
288474,"Sato, Hikaru",566,10542,Japan
90798,"Halys, Quentin",107,2309489,France
119144,"Klintcharov, Alexander",1065,11820,New Zealand
145936,"Kaliyanda Poonacha, Niki",791,68643,India
54903,"Karlovskiy, Evgeny",560,320415,Russia
288499,"Katsumi, Nanari",838,9156,Japan
191056,"Dev, S D Prajwal",595,46198,India
244416,"Zakharov, Alexey",610,49498,Russia
97363,"Wallart, Enzo",661,21773,France
92667,"Castelnuovo, Luca",624,65634,Switzerland
230984,"Sakatsume, Himeno",182,163732,Japan
351204,"Pieczkowski, Olaf",527,22692,Poland
448140,"Preda, Luca",1099,1436,Romania
312761,"Kimhi, Orel",454,25690,Israel
445463,"Mi, Tianmi",639,9536,China
420979,"Zhiyenbayeva, Sonja",1232,4447,Kazakhstan
49638,"Shyla, Yaraslav",1486,116784,Belarus
412849,"Dencheva, Rositsa",877,4720,Bulgaria
298800,"Garkusha, Eva",974,12816,Russia
38674,"Nesterov, Alexey",1499,1587,Russia
263720,"Rivkin, Nikol",757,14238,Germany
220540,"Lumsden, Ewen",1271,4708,United Kingdom
234320,"Aikawa, Mayuka",586,34366,Japan
231594,"Kozaki, Funa",728,30584,Japan
79597,"Massara, Antonio",1317,52413,Italy
455688,"Zolotareva, Rada",1137,3807,Russia
392635,"Markovic, Sasa",1371,3283,Serbia
306452,"Zvonaru, Ioana",911,9023,Romania
284553,"Zolotareva, Anastasia",740,71429,Russia
118058,"Demidova, Diana",699,29500,Russia
289164,"Granwehr, Alina",773,18769,Switzerland
353490,"Vargová, Nina",631,12754,Slovakia
171026,"Tsygourova, Katerina",890,17264,Switzerland
289153,"Hopp, Michel",1419,1752,Germany
305014,"Salton, Dylan",1476,10715,South Africa
18092,"Cox, Daniel",460,276003,United Kingdom
78793,"Miedler, Lucas",1076,666453,Austria
44547,"Albot, Radu",150,4224573,Moldova
372348,"Snitari, Ilya",727,34218,Moldova
316900,"Nedic, Andrej",591,12611,Bosnia & Herzegovina
51345,"Damm Jr, Martin",213,162535,USA
44553,"Herbert, Pierre Hugues",165,7740528,France
245307,"Stewart, Hamish",487,19918,United Kingdom
311012,"Krueger, Ashlyn",76,696010,USA
212808,"Reco, Alexandre",922,13085,France
394384,"Nagel, Arthur",1115,3908,France
386201,"Weir, Phoenix",1468,3228,United Kingdom
135084,"Bouquet, Lucas",1136,29483,France
265438,"Deschamps, Thomas (Fra)",1433,12843,France
233686,"Freire Da Silva, Adan",1352,9025,France
53671,"Renard, Lucas",1284,41128,Sweden
327922,"Pel, Stijn",1061,6869,Netherlands
316904,"Nedelchev, Nikolay",957,10985,Bulgaria
44236,"Di Sarra, Federica",485,216442,Italy
173542,"Storrie, Ryan James",1014,32843,United Kingdom
54983,"Morderger, Tayisiya",735,103583,Germany
192341,"Fomba, Luc",1334,6228,France
280125,"Garcian, Axel",994,20497,France
245547,"Steinegger, Yannik",955,28690,Switzerland
180946,"Roumane, Rayane",1023,53394,Algeria
405556,"Raquillet, Leo",1371,4107,France
19329,"Radwańska, Urszula",502,1763782,Poland
205971,"Zuk, Kacper",423,302945,Poland
398789,"Kalamaris, Georgia",1248,4531,France
305443,"Cao, Yajing",1360,2751,China
479171,"Sedysheva, Anna",1198,1708,Russia
229887,"Liauw A Fong, Noa",,18663,Netherlands
236918,"Cavelli, Carola",1257,6863,Italy
329809,"Nikolenko, Tatyana",,1778,Kazakhstan
396094,"Kalyakina, Maria",1158,2166,Russia
57703,"Pouille, Lucas",305,6918081,France
245110,"Matusevich, Anton",468,102681,United Kingdom
49660,"Peliwo, Filip",441,320741,Poland
157706,"Ozerova, Anna",1294,10903,Latvia
233694,"Belgraver, Julie",836,43611,France
216457,"Koshiishi, Ayumi",552,48683,Japan
20347,"Özgen, Pemra",590,390802,Turkey
384606,"Stoiber, Ranah Akua",622,25773,United Kingdom
296354,"Gimbrère, Jasmijn",548,40349,Netherlands
245105,"Liucci, Francesco",1495,2828,Italy
291010,"Agostini, Simone",1473,7509,Italy
100093,"Ferrari, Francesco",1215,22778,Italy
215719,"Brigida, Omar",1176,10116,Italy
228662,"Bertimon, Maxence",1204,6398,France
215722,"Tresca, Giuseppe",1292,11274,Italy
217838,"Benzal Alia, Ignacio",1489,5072,Spain
255373,"Chanta, Thanapet",937,13580,Thailand
107357,"Grenier, Hugo",151,809593,France
182086,"Bass, Finn",1344,18833,United Kingdom
340531,"Bonsach Ganley, Kane",1070,4267,Denmark
245059,"Szostak, Marine",860,16819,France
425537,"Ivanov, Saveliy",1290,3682,Russia
152896,"Drinic, Milan",1117,18625,Serbia
265632,"Zakaryia, Faris",1140,13833,Egypt
189995,"Blinkova, Anna",52,2640722,Russia
205890,"Laboutková, Aneta",784,43988,Czech Republic
400523,"Hrazdil, Jan",1123,6667,Czech Republic
145108,"Bertola, Remy",396,79926,Switzerland
103549,"Jokic, Katarina",629,33198,Serbia
281443,"Lopez, Noah",1020,16365,Switzerland
342864,"Plaza Araujo, Luana",977,10119,Brazil
394471,"Walker, Brandy",1041,6220,USA
401472,"Bulatova, Arina",1294,2172,Russia
408582,"Parravicini, Gaia",1360,4555,Italy
277240,"Colling, Solymar",1278,9784,USA
310575,"Chen, Meng Yi",951,7815,China
407845,"Rao, Sandeepti Singh",1058,4034,India
217141,"Maslenkova, Milana",1360,8598,Uzbekistan
255461,"Boehner, Laura",1225,15176,Germany
265670,"Stagno, Beatrice",1019,12445,Italy
192342,"Pietri, Benjamin",1226,32709,France
138714,"Fernandez Canovas, Andres",1490,9313,Spain
221399,"Raggi, Angelica",1001,43818,Italy
339765,"Kudriashov, Igor",965,8078,Russia
298618,"Yamanaka, Taiyo",1034,15000,Japan
382361,"Kukasian, Artur",1157,2430,Russia
460291,"Khazime, Daniel",1053,2796,Russia
121022,"Wood, Warren",1118,5074,USA
290001,"Iordache, Alexandra",1074,14598,Romania
193712,"Brown, Alexander",1302,13403,USA
373196,"Lobanov, Aleksandr",1000,13206,Russia
50901,"Popko, Dmitry",325,512682,Kazakhstan
322082,"Buse, Ignacio",447,27004,Peru
231208,"Park, Sohyun",293,71732,South Korea
389553,"Casanova, Andrin",1499,4529,Switzerland
138714,"Fernandez Canovas, Andres",1490,9313,Spain
192342,"Pietri, Benjamin",1226,32709,France
382361,"Kukasian, Artur",1157,2430,Russia
121606,"Menezes, João",1135,291665,Brazil
163480,"Bublik, Alexander",21,5125443,Kazakhstan
334293,"Quinn, Ethan",291,190772,USA
235576,"Nakashima, Brandon",90,2697127,USA
196122,"Ugo Carabelli, Camilo",131,445947,Argentina
67759,"Alexandrova, Ekaterina",17,4928632,Russia
135786,"Benchetrit, Elliot",639,473165,Morocco
228739,"Tkemaladze, Zura",712,55800,Georgia
258324,"Purtseladze, Saba",453,48039,Georgia
49172,"Dzumhur, Damir",149,4103470,Bosnia & Herzegovina
63090,"Fatic, Nerman",196,213044,Bosnia & Herzegovina
124708,"Cukierman, Daniel",472,90997,Israel
195179,"Oliel, Yshai",419,104221,Israel
238735,"M Rifqi, Fitriadi",562,17150,Indonesia
83397,"Ofner, Sebastian",37,1602643,Austria
43748,"Thiem, Dominic",89,25120402,Austria
170946,"Bergs, Zizou",124,654679,Belgium
45258,"de Loore, Joris",206,378512,Belgium
16327,"Copil, Marius",287,2274149,Romania
253842,"Ionel, Nicholas David",263,182921,Romania
50901,"Popko, Dmitry",325,512682,Kazakhstan
229275,"Skatov, Timofey",277,468354,Kazakhstan
336621,"Jones, Maximus",579,28708,Thailand
59984,"Trongcharoenchaikul, Wishaya",795,82634,Thailand
15795,"Balleret, Benjamin",,302818,Monaco
158912,"Vacherot, Valentin",173,125775,Monaco
72248,"Varillas, Juan Pablo",108,1252955,Peru
266259,"Huertas Del Pino Cordova, Arklon",585,74765,Peru
51323,"King, Darian",548,552605,Barbados
207089,"Holmgren, August",297,51613,Denmark
32466,"Moriya, Hiroki",341,862901,Japan
299481,"Sekulic, Philip",270,133936,Australia
302567,"Sakellaridis, Stefanos",486,104216,Greece
177644,"Takahashi, Yusuke",403,136863,Japan
387400,"Jones, Hayden",1058,22671,Australia
275471,"Schoolkate, Tristan",241,225923,Australia
119140,"Ellis, Blake",397,138253,Australia
233126,"Sweeny, Dane",218,343820,Australia
54387,"Mott, Blake",402,185665,Australia
217136,"Shimizu, Yuta",243,193876,Japan
14414,"Gasquet, Richard",126,17333620,France
88992,"Muller, Alexandre",75,1165560,France
157456,"Davidovich Fokina, Alejandro",24,5020396,Spain
261015,"Musetti, Lorenzo",26,4252407,Italy
264344,"Shevchenko, Alexander",45,930041,Kazakhstan
223148,"Wang, Xiyu",64,1475758,China
19728,"Cirstea, Sorana",22,7618153,Romania
42289,"Linette, Magda",48,5132298,Poland
258756,"Raducanu, Emma",250,3273042,United Kingdom
45584,"Zhu, Lin",57,2606738,China
69050,"Badosa, Paula",74,5048046,Spain
191842,"Added, Dan",303,228435,France
42152,"Napolitano, Stefano",160,562717,Italy
153826,"Echargui, Moez",271,128538,Tunisia
117866,"Mukund, Sasikumar",457,177723,India
325141,"Vincent Ruggeri, Samuel",306,68404,Italy
245513,"Weber, Arthur",365,50089,France
175070,"Fonio, Giovanni",279,120558,Italy
110803,"Minnen, Greet",80,1795933,Belgium
41355,"Bogdan, Ana",56,2464598,Romania
252168,"Tauson, Clara",95,1362854,Denmark
262594,"Avanesyan, Elina",62,832825,Russia
60276,"Podoroska, Nadia",86,1871393,Argentina
49171,"Parrizas Diaz, Nuria",121,1369534,Spain
213943,"Osorio Serrano, María Camila",100,1487607,Colombia
19520,"Maria, Tatjana",54,4322089,Germany
17017,"Donskoy, Evgeny",269,2843788,Russia
252168,"Tauson, Clara",95,1362854,Denmark
215166,"Waltert, Simona",189,515468,Switzerland
44549,"Cecchinato, Marco",202,4158297,Italy
155890,"Stefanini, Lucrezia",156,510742,Italy
63220,"Ponchet, Jessika",129,792143,France
281443,"Lopez, Noah",1020,16365,Switzerland
152896,"Drinic, Milan",1117,18625,Serbia
383428,"Mossur, Mykhailo",1717,1390,Ukraine
400523,"Hrazdil, Jan",1123,6667,Czech Republic
55787,"Olivo, Renzo",284,1152568,Argentina
270439,"Mair, Laura",753,14573,Italy
277187,"Abbagnato, Anastasia",525,20183,Italy
386231,"Lacy, Isabelle",680,23529,United Kingdom
222299,"Hertel, Anna",795,27058,Poland
103549,"Jokic, Katarina",629,33198,Serbia
233010,"Murgett, Bronte",1319,2301,United Kingdom
320723,"Szabanin, Natalia",659,44850,Hungary
384606,"Stoiber, Ranah Akua",622,25773,United Kingdom
20001,"Ekshibarova, Vlada",761,113679,Israel
197556,"Ulyashchenko, Anna",780,17208,USA
216457,"Koshiishi, Ayumi",552,48683,Japan
107357,"Grenier, Hugo",151,809593,France
248846,"Mayot, Harold",132,424547,France
243925,"Droguet, Titouan",170,246895,France
250857,"Moro Canas, Alejandro",234,90126,Spain
193644,"Sanchez Izquierdo, Nikolas",285,135638,Spain
234888,"Namigandet Tenguere, Loic",1241,2057,France
192346,"Villet, Marie",768,26456,France
300959,"Gettwart, Fabienne",603,17953,Germany
18809,"Rezai, Aravane",964,2346603,France
63238,"Morderger, Yana",674,94935,Germany
65128,"Desperrier, Gaelle",1026,11960,France
19329,"Radwańska, Urszula",502,1763782,Poland
44236,"Di Sarra, Federica",485,216442,Italy
373288,"Bougouffa , Hanna",1023,5899,France
210114,"Ovcharenko, Ekaterina",640,27633,Russia
288575,"Martynov, Diana",538,24593,France
52735,"Arcangioli, Manon",1074,192374,France
110215,"Salas, Emmanuelle",,10986,France
383992,"Gureva, Anastasiia",474,27746,Russia
196929,"Nouza, Petr",754,107928,Czech Republic
161448,"Jones, Ben",868,39528,United Kingdom
205971,"Zuk, Kacper",423,302945,Poland
245110,"Matusevich, Anton",468,102681,United Kingdom
145108,"Bertola, Remy",396,79926,Switzerland
49660,"Peliwo, Filip",441,320741,Poland
